# 9babf289-a6d6-4c94-8915-3b7ce6184a68
5	4	4	20	6
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
1	3017	1	1
2	21648	2	5
3	1959	4	4
4	22911	4	2
5	1263	1	3
6	7911	2	4
1	16	10	21479	20437	10632	9042	14428
2	92	13	35045	32558	18550	18699	14980
3	5	92	58000	36438	22704	18046	21038
4	92	82	0	0	0	9962	6265
1	20	18
2	99	1
3	2	92
4	93	75
1	6	37	275	0	431	1662	725
2	21	41	7533	0	853	379	6165
3	11	32	2771	2761	1558	4875	2904
4	40	34	7319	3409	503	1000	801
5	25	41	8245	8869	5600	0	0
6	31	50	6930	6581	1698	7408	932
7	37	41	7025	0	0	295	1437
8	48	49	1736	639	2566	0	0
9	35	49	8172	8679	908	302	1886
10	39	57	137	395	696	0	7898
11	51	53	691	1878	663	7249	1983
12	41	62	695	6063	3428	1232	0
13	66	55	5201	753	113	0	221
14	60	58	617	0	3852	550	1600
15	61	60	0	0	3556	539	8738
16	69	63	1604	0	0	8102	0
17	64	81	656	8455	172	419	1547
18	79	74	2923	6741	226	1572	610
19	94	74	0	0	1615	0	6729
20	80	72	5227	0	8625	7843	0
