# 0ed4c593-03f3-4f3f-b910-de8584d345a0
6	3	3	25	7
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
1	3681	2	3
2	2261	3	3
3	2577	1	5
4	2957	1	4
5	2310	1	6
6	2913	1	1
7	1134	3	5
1	16	9	35886	67224	33804	38062	51754	49645
2	97	11	88717	92509	73520	73852	69621	62599
3	10	84	6772	0	38442	45375	51716	70583
1	18	14
2	100	12
3	18	82
1	5	23	0	0	7221	8589	0	5677
2	6	41	0	0	7119	0	8928	7545
3	28	13	7689	8010	0	6738	5500	7108
4	36	43	5270	6983	0	0	7483	0
5	18	42	0	4531	8643	4985	6633	0
6	18	33	5966	6634	0	4991	7750	5394
7	17	51	0	5375	8026	0	0	8783
8	39	47	6892	5672	4948	0	8008	8010
9	27	45	7280	0	4927	0	4304	7292
10	41	53	0	0	0	7887	0	0
11	50	50	7817	4686	5613	0	8375	0
12	57	30	4288	0	5966	5642	7612	0
13	56	59	0	8363	0	7859	0	4126
14	48	54	0	7397	6039	0	5102	0
15	39	51	0	4688	6846	0	0	8482
16	61	69	4318	0	4344	5054	0	6072
17	59	67	0	5505	4512	4243	0	7069
18	66	70	0	4143	0	6567	8806	8768
19	75	59	8235	0	0	5826	5226	0
20	74	63	5334	7259	8970	6467	4352	7597
21	81	72	7824	7421	0	4700	0	7227
22	84	76	8711	8646	0	5452	5005	0
23	76	67	0	0	0	7401	5025	6181
24	76	55	4700	0	6326	8556	8268	7558
25	93	74	0	0	4061	0	4723	4460
