# d2d89ff6-057c-498b-9a81-01a8b7b2b927
5	4	4	11	8
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
1	8735	2	4
2	9379	4	4
3	6018	1	3
4	6227	2	5
5	8835	1	4
6	6067	4	3
7	7425	2	1
8	4555	4	1
1	5	94	16954	20096	11342	13047	19968
2	97	97	27390	14283	21612	13974	33135
3	13	9	37685	32795	39246	19873	38653
4	84	10	0	1706	0	0	0
1	47	41
2	25	94
3	88	34
4	3	68
1	33	87	5700	6935	7385	7248	8470
2	69	30	6217	4663	5615	4555	0
3	75	89	0	5675	0	6619	8129
4	8	43	8984	6969	4670	0	0
5	72	2	8540	0	6228	0	7464
6	83	39	6034	0	8418	7056	7712
7	68	66	4421	5312	8518	4884	8898
8	76	7	4782	8333	0	4946	7260
9	31	49	0	6789	5025	0	4804
10	85	41	4299	5283	6019	0	6410
11	66	88	6660	4185	4588	0	5369
