# 4bb7caa2-7346-4538-9ed2-d6c95c63c493
5	2	3	29	6
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
1	6540	1	1
2	7136	1	4
3	6690	3	3
4	7035	2	2
5	8555	2	3
6	4845	1	4
1	7	15	30728	33255	30305	45456	23183
2	93	12	26949	46408	25713	23840	49521
1	0	12
2	98	10
3	6	14
1	46	52	3592	1719	3534	1827	2046
2	16	13	1083	0	2930	0	3725
3	21	16	1239	1394	3191	2381	2878
4	56	56	2929	3551	0	3438	3070
5	83	42	0	3427	2460	2881	3495
6	25	18	1134	3448	0	3401	3694
7	41	9	0	2008	1445	1837	1875
8	74	23	1385	2129	2931	2154	3141
9	73	1	1282	2455	0	2249	3260
10	7	49	2299	2593	0	3470	0
11	22	45	1958	1752	1324	1571	0
12	32	67	3734	2838	3358	2856	2143
13	32	66	3571	1481	3276	3169	0
14	39	46	0	2026	1723	3269	1195
15	27	21	0	2547	1685	0	3019
16	50	44	1472	2207	3336	2709	3542
17	78	20	1163	2950	3302	1460	2802
18	31	50	1816	3171	2493	2404	2879
19	75	19	2932	3001	0	2244	3313
20	37	51	3000	2661	0	0	2176
21	17	42	0	3243	0	2815	3945
22	75	54	3141	1346	3811	3621	2221
23	26	31	3977	2311	1163	2241	1774
24	53	30	3311	3324	2318	1360	1411
25	82	31	2852	1705	1421	1402	1569
26	84	14	0	3332	0	3347	1283
27	62	38	1324	3867	1536	3340	2981
28	76	40	2014	3120	2042	0	1709
29	85	18	1855	3684	2257	2306	1742
