# 8ddffc82-4c32-4260-812d-1bab68a44d97
3	7	3	9	10
35	1838	5257
6932	106	14549
2333	2684	145
1	1751	2	2
2	2055	3	3
3	6885	1	1
4	7841	2	2
5	9738	3	3
6	24826	1	3
7	7676	3	1
8	13124	1	3
9	22261	2	3
10	20633	2	2
1	11	7	4303	11324	14635
2	90	14	5415	13063	30671
3	6	87	6232	14363	33150
4	96	79	9295	22199	34001
5	9	11	6920	15242	51140
6	86	15	15321	38095	64490
7	3	89	0	0	0
1	15	25
2	90	2
3	1	84
1	86	67	4065	29878	4724
2	64	26	7667	7554	0
3	62	54	4043	0	116790
4	81	31	0	6624	8524
5	76	53	0	6648	0
6	64	71	5050	5452	7178
7	100	52	5740	0	0
8	78	56	0	4834	4396
9	50	57	4414	0	0
