# 0eb90858-66d6-4e3d-87ca-6148ea216c74
6	1	4	13	8
37	2015	1031	3453	3314	2699
2056	117	3077	2152	2806	1145
1832	2792	107	3081	3407	1300
1659	3242	2880	71	1277	3399
1913	3442	2084	1965	127	2434
3310	1919	3054	3111	1648	96
1	2460	1	6
2	1705	2	4
3	1244	3	4
4	1769	4	2
5	1058	3	6
6	3773	4	3
7	3180	1	3
8	1308	3	6
1	9	10	36958	20048	46366	9965	27249	12812
1	9	3
2	13	11
3	9	5
4	8	11
1	8	28	2814	0	1220	2503	0	0
2	23	21	0	1657	2944	0	1842	0
3	16	38	3695	1551	3773	0	0	2104
4	45	40	0	0	1710	0	0	0
5	25	48	0	0	3229	0	0	0
6	36	49	3753	1253	1160	3118	3965	0
7	51	55	2114	0	1459	0	0	1797
8	65	46	3207	3190	3029	0	0	1928
9	68	46	2248	1703	2099	0	0	1398
10	75	67	3017	0	3127	0	1827	0
11	89	67	0	0	0	0	3687	0
12	78	63	0	1955	0	0	2484	0
13	89	83	0	0	2405	0	1566	0
