# 1f12f3f0-eb9e-43d9-a5c9-67ae38ab0313
5	7	4	47	3
65	14955	14620	2275	1265
2262	90	9949	4547	3147
14473	13328	32	8840	1547
11409	3455	6496	51	5005
2636	14215	5740	1660	75
1	7673	2	3
2	9679	3	1
3	6459	3	3
1	28	56	29111	42671	38397	49974	46997
2	27	63	40512	46953	36541	30799	27702
3	83	59	41270	51933	65062	59038	55433
4	39	0	59876	46750	64489	42493	79568
5	95	36	79981	48451	72759	77919	77292
6	45	25	78355	74811	142713	150792	135007
7	74	97	0	0	0	0	0
1	3	95
2	2	20
3	2	38
4	12	84
1	53	13	0	0	5294	8630	8804
2	1	93	0	0	6495	8593	4613
3	38	63	0	8985	0	4902	6901
4	47	87	0	6485	5851	4473	5186
5	65	52	4460	0	4817	6743	0
6	39	52	5094	4481	6574	7602	7861
7	91	9	4715	5120	4438	4502	4119
8	14	24	0	7156	7555	6501	6741
9	68	57	0	5462	4509	0	0
10	25	91	4965	0	4724	5937	5310
11	98	69	8137	7970	8691	6676	8143
12	43	71	0	4896	8577	4707	8547
13	97	12	6182	6116	8278	7669	8162
14	22	65	8743	5075	5809	8317	7879
15	55	7	4471	8217	0	0	8793
16	84	100	5753	8997	5405	5537	5787
17	66	16	0	7819	8415	4971	0
18	36	38	0	5962	7215	4444	5847
19	97	48	4571	7412	7403	7057	6237
20	56	64	8711	7330	7549	6973	7512
21	8	83	8432	6584	6795	4620	7740
22	51	26	6437	7609	6023	7923	6903
23	58	50	8709	0	4964	5873	7394
24	66	83	0	7770	7387	0	4570
25	30	26	5515	4733	9000	6843	4930
26	24	14	5546	4020	6928	8767	4476
27	40	19	8416	8619	7917	0	4656
28	21	94	7625	7899	7401	5193	0
29	7	27	8025	0	0	0	8027
30	97	83	6540	5607	0	5968	5701
31	69	88	7076	0	0	7054	6688
32	45	78	0	0	0	5135	8829
33	71	98	7100	4377	0	6286	5810
34	11	84	0	7349	7982	6139	0
35	80	29	8830	8229	8937	0	7442
36	41	22	5238	0	4425	8514	8342
37	100	55	7154	8446	6957	6087	6377
38	84	65	5630	8375	0	4404	0
39	89	35	0	7543	7080	7840	8404
40	89	43	7986	6138	8473	4657	6082
41	50	98	7565	8259	7244	5383	0
42	88	86	7882	0	6251	6219	7955
43	65	21	8804	5323	5185	8355	0
44	6	9	5497	0	0	0	7334
45	74	61	0	6757	6196	4388	8202
46	38	27	0	0	8001	5972	5183
47	78	69	6725	0	5093	5300	5252
