# d7ec4ae5-65ad-4e9f-a319-412e343ce11f
6	7	3	10	9
86	7685	13217	10620	9286	11724
11663	31	14920	7423	6507	13481
5719	8617	121	11738	8252	13225
5595	14759	12558	115	12495	5556
12564	4933	12975	11721	41	10749
13507	8697	9967	6582	7947	42
1	22680	3	2
2	3665	2	1
3	4649	2	6
4	21381	3	1
5	14384	2	3
6	3967	2	3
7	4293	1	1
8	8113	2	3
9	19648	1	5
1	11	13	21124	26534	1690	3145	23589	16435
2	42	63	23497	30004	2136	5187	24462	12962
3	14	10	23927	33103	3537	4472	33519	21367
4	27	13	31545	31911	3194	6817	22089	32826
5	50	36	37890	32580	6769	7854	40679	22520
6	55	64	39611	72657	4391	12292	42958	50011
7	33	51	0	0	0	0	0	0
1	74	86
2	81	48
3	30	28
1	43	62	3596	1692	0	2769	0	0
2	4	88	0	0	1091	3949	2222	0
3	2	98	0	18335	0	3704	1391	0
4	80	22	102780	2161	1762	0	3870	0
5	65	80	3027	0	2748	2569	3482	0
6	20	96	0	102780	2651	0	3283	3514
7	11	90	3483	0	1755	3026	1511	2657
8	45	63	1570	3178	0	1820	0	0
9	7	96	1689	1425	1432	3391	102780	102780
10	8	6	3188	0	2704	2136	0	0
