# 3373b9b8-dcdd-4842-8ba2-874ba93d6b89
4	5	2	23	1
54	1303	8525	6717
1308	30	2317	9246
1870	1270	93	1612
3196	5513	2216	82
1	5873	2	1
1	13	9	3028	4817	7008	3950
2	93	13	6479	4886	8926	3542
3	15	88	4207	5962	8313	6380
4	92	89	10789	11587	18272	10561
5	9	2	0	0	0	0
1	14	21
2	87	13
1	25	87	591	683	641	481
2	73	48	516	542	751	407
3	44	80	811	553	694	0
4	26	12	437	357	281	570
5	24	26	106	5873	5873	695
6	42	82	701	878	387	549
7	71	58	897	174	918	479
8	45	6	732	481	402	563
9	59	74	701	120	740	653
10	94	58	848	405	574	464
11	40	77	626	141	0	393
12	87	33	903	0	5873	0
13	28	100	299	164	504	0
14	49	100	808	674	785	108
15	66	55	188	359	804	0
16	25	18	831	804	725	523
17	70	26	574	652	243	919
18	98	52	442	200	0	945
19	76	45	886	546	354	917
20	89	38	437	751	712	1872
21	23	25	897	0	291	564
22	70	78	305	0	817	0
23	23	28	923	970	712	635
