# 71eed917-f362-4bc3-a43e-a738e169ee45
6	3	5	47	5
113	2730	1215	2261	2336	2050
2727	81	3375	2153	2516	3469
1307	1242	53	2109	3356	2713
2472	3478	1647	81	2742	1731
1277	3090	2766	2923	45	3320
2259	2956	1353	3439	2736	144
1	10547	4	4
2	2152	1	1
3	4854	3	5
4	8535	3	5
5	22608	1	1
1	0	9	42921	34484	38455	42602	24517	40603
2	89	12	41637	47697	46417	58803	43065	65390
3	6	86	45418	43883	26453	9416	51034	23025
1	0	11
2	90	15
3	2	74
4	0	3
5	82	18
1	0	28	269	5417	185	8860	0	0
2	17	18	0	371	2581	8768	0	5380
3	0	23	8715	0	0	0	571	2547
4	14	20	3828	235	516	757	492	928
5	7	30	1964	0	303	0	0	6026
6	26	19	8265	188	1759	6155	251	0
7	13	35	1070	3565	6512	732	0	0
8	21	18	0	0	0	514	567	0
9	29	36	754	846	1528	4451	515	138
10	35	33	0	0	887	853	0	5652
11	26	31	0	6202	2232	4246	1968	807
12	24	34	281	0	0	1338	7271	1212
13	21	35	560	8010	3290	0	8390	7148
14	40	30	0	2158	4504	261	0	2135
15	36	31	171	833	5944	489	802	0
16	40	45	5245	856	0	0	697	6652
17	38	45	3452	640	8997	4868	8146	0
18	44	43	6642	2790	2961	111	4764	0
19	44	41	6999	6532	0	0	6074	8104
20	30	48	427	3251	664	2417	2759	3394
21	41	51	7584	3667	3143	8520	2218	0
22	40	39	8320	6721	4119	0	3965	2992
23	52	46	534	1585	1711	6362	129	7591
24	41	53	2960	0	0	1485	8126	0
25	57	43	0	896	1665	5776	625	0
26	71	56	4663	7382	971	0	4124	863
27	50	53	7314	5354	0	5231	4922	2057
28	73	54	659	0	8606	0	5581	2785
29	64	64	310	103	538	5199	1599	3641
30	52	61	1831	3277	2195	0	0	399
31	67	52	7808	501	0	2456	3744	8205
32	75	44	1540	0	7946	7764	7218	0
33	74	65	1320	2330	0	6349	0	3587
34	72	54	1561	0	7981	617	3476	6168
35	82	54	8352	0	222	0	2689	2925
36	66	67	5163	5693	8949	185	0	0
37	75	68	3141	3594	1755	841	800	5346
38	67	62	0	1341	0	0	3749	1287
39	67	55	281	6778	969	265	0	0
40	67	82	3922	0	5641	0	2234	325
41	94	61	5470	0	2876	896	4169	7025
42	72	70	546	152	0	0	657	0
43	82	76	384	5637	910	0	2870	1174
44	88	84	0	8120	180	1185	414	4796
45	76	78	0	6520	0	0	6047	3866
46	78	75	1312	1962	0	2327	0	6737
47	90	74	0	6390	2639	5121	190	814
