# afd1500d-cc94-4243-a330-3d92aeb14e64
5	2	4	41	10
67	3294	2102	1027	1194
2302	42	2446	1439	1895
2642	1916	41	1597	1855
2271	3091	2589	77	3035
1960	3374	2801	2816	93
1	9514	1	2
2	9407	3	1
3	7551	4	1
4	5264	2	1
5	9148	2	4
6	9208	1	4
7	9571	4	4
8	9541	1	3
9	5495	1	1
10	6655	4	3
1	6	8	47285	35053	22339	44211	24869
2	97	10	47782	45930	32527	26446	22275
1	8	19
2	94	18
3	0	0
4	100	24
1	45	35	2804	3964	0	3235	0
2	50	41	3553	2661	2844	1779	0
3	50	21	2294	3254	0	2829	0
4	47	50	1740	2822	0	3447	0
5	26	46	1799	0	0	3829	1808
6	48	23	0	3738	2273	3259	1150
7	51	23	0	1378	0	1730	0
8	32	44	1345	2506	3655	2780	0
9	36	30	2590	3243	0	0	0
10	65	26	0	1695	2167	0	0
11	26	39	0	0	0	2080	1638
12	33	46	0	2343	0	0	2362
13	21	27	42190	0	1681	0	0
14	31	43	1351	0	0	0	1736
15	15	25	0	1529	1125	3168	2243
16	22	35	0	1961	0	3317	0
17	39	25	1990	3723	0	0	3166
18	25	24	0	2154	3296	3225	0
19	49	35	0	2525	3691	0	0
20	48	64	0	1179	2797	2420	3024
21	38	49	1683	1388	3292	0	0
22	38	70	0	0	3773	0	1822
23	56	17	0	2688	2510	1525	3602
24	50	24	0	0	2473	0	0
25	56	20	1912	0	0	0	2525
26	33	42	3611	3637	2247	0	0
27	25	32	3626	0	0	3722	0
28	58	27	2090	3202	0	3641	2917
29	40	48	1410	0	1332	3233	2769
30	31	51	0	0	3941	0	3099
31	38	18	0	0	0	0	1437
32	40	57	3694	3388	0	3582	3161
33	41	43	1306	2661	0	1745	0
34	45	24	3033	3263	0	3605	0
35	41	27	0	2871	2953	0	0
36	31	54	1106	0	1976	2722	2371
37	42	53	2136	3697	0	0	3164
38	35	53	0	0	3174	0	0
39	18	19	0	3016	0	0	0
40	53	26	1452	1935	0	3444	0
41	38	19	0	3151	0	1619	0
