# 3dadb61b-0e5f-4b6d-af7e-75e2705eec82
5	7	3	29	8
50	2094	1535	2157	1595
2132	26	1534	1045	1982
2552	3236	29	1737	1498
1672	1067	2916	139	1670
1359	1874	1147	2674	71
1	1359	1	3
2	3119	2	3
3	3170	3	1
4	2889	1	2
5	2786	1	4
6	1095	3	3
7	1874	1	3
8	1604	2	1
1	11	10	2044	4851	2777	1992	3753
2	88	21	1776	2992	2420	2013	4606
3	13	84	3011	3647	3373	1809	4249
4	86	94	2797	6810	2644	2327	3382
5	14	17	5060	5342	5995	5207	6358
6	94	17	4616	15938	5789	4731	11159
7	10	94	0	0	0	0	0
1	12	16
2	81	16
3	10	74
1	2	44	0	535	327	561	0
2	16	31	0	376	0	209	943
3	23	49	220	0	735	830	0
4	11	32	0	829	416	969	683
5	27	28	629	761	671	744	605
6	15	43	754	0	782	975	983
7	29	35	0	0	0	112	928
8	26	34	465	902	830	115	357
9	45	43	0	0	512	0	400
10	32	53	880	0	997	980	757
11	34	45	161	682	561	982	653
12	42	37	0	791	594	292	190
13	31	55	337	894	724	0	525
14	39	53	558	8451	667	548	778
15	53	49	215	0	0	0	728
16	55	48	0	335	660	0	0
17	48	62	770	0	0	459	251
18	61	42	809	238	271	0	655
19	64	62	0	507	748	0	826
20	73	73	0	481	705	213	976
21	52	49	186	426	569	196	879
22	73	64	0	799	366	103	497
23	67	69	436	430	346	0	454
24	81	67	290	845	364	688	0
25	88	76	132	0	166	610	962
26	78	57	786	679	933	0	868
27	85	62	913	748	958	694	886
28	94	70	743	473	0	920	0
29	90	73	0	868	172	0	193
