# a68645e8-6297-4636-9506-c37982116849
5	6	4	19	6
118	2812	1392	3385	2269
3242	50	2658	2642	2406
1784	2193	38	1063	1504
3319	3157	2112	103	2552
2433	3092	1314	1687	58
1	8184	2	1
2	5053	3	5
3	5740	2	1
4	8051	3	2
5	4030	1	3
6	5033	4	4
1	84	44	22308	14495	17687	21251	33084
2	71	56	27849	20090	21698	21841	35647
3	77	16	39235	19125	32735	41950	43622
4	75	24	49094	58516	53234	57524	54775
5	25	50	52975	55499	87656	70433	73716
6	12	69	0	0	0	0	0
1	58	73
2	11	63
3	16	56
4	64	54
1	3	57	7891	8459	6547	8614	6814
2	25	19	6267	8053	4231	8849	7938
3	6	7	4522	0	4823	8612	8784
4	78	82	8325	8751	0	5547	8324
5	40	68	5193	4682	4769	6250	5819
6	72	100	7157	5312	8934	7842	7759
7	65	14	5670	7509	7282	0	5769
8	73	2	0	4224	4385	0	7338
9	87	37	5567	7844	4586	8011	8932
10	80	48	4812	0	7554	5407	7388
11	97	16	5081	8066	8674	8270	5810
12	32	68	5441	0	8931	4062	0
13	32	67	7712	4465	4254	5896	6702
14	34	24	0	5292	7236	7307	7402
15	32	51	7687	5679	5461	8429	7244
16	67	62	5048	4563	4581	4697	6971
17	31	85	7357	7885	5322	8077	8124
18	0	63	7499	5370	4840	6693	7672
19	9	90	4613	5134	0	0	5728
