# 3168a793-b712-4718-8323-a43406bcf342
6	2	1	14	5
135	10916	6554	14893	5995	13843
11971	138	12850	8276	11509	12243
11470	13519	111	14752	8836	8109
12519	13222	4568	129	14789	7002
10672	12418	10212	9405	66	8319
9349	10630	12112	5602	11523	57
1	20283	1	6
2	10996	1	6
3	9167	1	2
4	3176	1	5
5	7613	1	2
1	8	11	24169	27530	23577	73173	48548	19480
2	91	11	20737	13707	11673	40821	26749	37631
1	3	2
1	47	49	0	2189	1559	1321	2452	2609
2	42	36	3047	0	0	1855	1384	1452
3	59	30	3368	1053	2281	0	2838	3858
4	56	69	1792	2110	1630	2879	2132	3757
5	44	70	3584	1054	0	3098	2090	3497
6	36	62	2346	1768	2462	2987	2302	2662
7	48	44	2872	3989	0	1311	23814	3116
8	35	40	1275	2153	1010	2944	3080	1880
9	29	36	2743	2832	2765	2789	1801	2531
10	46	51	2033	2023	3637	2940	2274	3453
11	49	14	2004	3615	1011	2206	1998	1216
12	42	31	2555	2843	1364	51235	0	3249
13	30	33	2274	1526	3197	0	3572	3780
14	28	22	1385	1567	3636	3834	2709	2719
