# 65514b1b-350b-45d4-974f-fb758379859b
5	7	3	4	5
44	14350	13333	9767	7579
13049	140	4550	13206	11709
12801	11043	60	13694	10226
8012	14862	9931	69	10227
4898	9064	5429	11325	140
1	13593	1	1
2	12795	3	1
3	24912	1	3
4	18207	3	4
5	23969	1	4
1	43	35	6756	12402	47337	3047	2845
2	92	15	3961	18718	37240	3285	6031
3	27	85	7143	16884	46456	4822	4519
4	30	93	8146	43443	37371	4476	6263
5	32	27	10309	32933	73437	6463	7956
6	75	49	13573	43246	160191	15057	17957
7	50	50	0	0	0	0	0
1	35	4
2	53	35
3	50	10
1	52	13	4496	8932	93476	7409	4079
2	73	7	0	8974	0	0	0
3	77	18	5504	93476	93476	5083	8970
4	19	5	20636	0	4304	7340	7750
