# defe5294-9fad-4a22-964a-102e2b7701d3
3	4	3	12	6
126	5634	9030
11286	37	14918
14035	14021	112
1	6464	3	2
2	6325	1	1
3	3479	2	2
4	21420	1	2
5	3500	1	2
6	2532	1	3
1	73	10	9182	10108	9207
2	78	32	16472	20088	6278
3	33	19	35988	20378	17554
4	88	21	0	641	0
1	63	96
2	72	9
3	80	24
1	94	16	4408	4311	0
2	7	31	0	0	5824
3	68	22	0	5644	7392
4	24	11	7680	8474	0
5	6	88	8936	4873	0
6	84	42	8126	0	0
7	5	67	4024	4170	4237
8	62	28	4301	0	0
9	89	88	7133	8929	0
10	53	20	0	4532	6881
11	29	28	8802	4184	0
12	92	76	5850	4874	4999
