# f54f9e45-2dae-4c9b-ba71-6a868bdd9301
6	8	4	44	2
101	1788	2383	2344	3074	3302
1367	86	2186	1855	1320	3470
3478	1316	71	3268	2396	3041
2450	3172	1409	143	2682	2719
1779	2470	1590	2635	138	3031
2804	3100	3064	2502	2627	118
1	24013	3	4
2	12732	4	4
1	6	8	11591	20651	21025	19723	15499	13168
2	96	13	14927	23636	17670	19910	20367	10704
3	9	92	25756	25115	27578	18791	18519	24733
4	87	79	18899	19411	17768	41393	22679	18536
5	14	6	36130	29387	39132	32461	46634	21424
6	93	11	51285	37620	41851	37844	54139	46556
7	10	92	76219	35771	81111	66473	49360	58342
8	86	89	0	0	0	0	0	0
1	14	16
2	76	14
3	13	88
4	98	79
1	100	23	3071	2255	0	0	1142	0
2	79	47	0	2041	1211	2081	3078	1030
3	5	28	2179	0	3521	3269	3304	3027
4	28	31	0	3559	3062	2209	3552	0
5	15	42	2291	1001	3413	3668	2260	2824
6	55	77	2696	3638	1931	0	0	2715
7	30	23	2708	2053	0	0	3273	0
8	78	94	1947	3442	2437	2840	3574	0
9	60	73	3105	2636	0	3386	3197	1263
10	50	46	1700	0	1335	0	0	3391
11	87	29	0	1341	3942	2486	3096	3330
12	63	62	2628	2670	1007	2418	1790	1676
13	14	25	2328	2933	3286	2709	2519	1027
14	69	86	1507	1096	0	3347	3335	1355
15	63	74	3025	0	3839	3227	3487	0
16	52	75	2781	1857	2974	3656	2041	3619
17	21	13	2840	1300	0	2945	2519	3071
18	32	8	3575	0	1853	3184	3028	2076
19	76	84	2268	0	1130	2575	3160	1056
20	31	0	0	3091	0	2100	2019	2280
21	31	18	3327	1022	0	3958	1559	0
22	42	73	3609	2834	2543	3896	3968	2239
23	47	40	2779	0	1592	0	1494	0
24	69	82	1739	0	1930	3221	2374	3218
25	55	83	0	2071	3247	0	0	3306
26	70	59	2838	0	2354	3463	0	0
27	47	89	2831	0	0	3727	2483	1989
28	98	59	2152	2868	2486	3663	3978	2559
29	61	72	0	3961	2604	1875	3247	1076
30	79	27	1437	2259	3593	3015	1839	2601
31	88	52	3442	2016	3657	3146	3508	0
32	82	65	0	0	2182	2483	0	2047
33	68	34	0	2106	1018	2196	1956	3948
34	47	48	3473	0	1200	1852	3453	1028
35	40	69	2492	1325	0	1050	2348	0
36	60	82	1826	3439	2244	0	0	1782
37	72	100	0	2804	2098	0	0	3088
38	26	86	1153	1693	1692	0	2394	3973
39	35	68	0	1243	2922	2974	1939	0
40	94	61	3157	2191	0	3989	0	0
41	75	77	1561	3254	3457	1929	1021	0
42	58	84	2943	2702	2350	3922	1353	1353
43	96	76	2941	3014	1449	1479	1251	3121
44	80	51	3131	2222	0	0	1811	2641
