# c1bb0a18-5ab5-4cb9-88e4-6e73d64ad86f
5	3	5	14	3
47	1066	2141	3240	2076
2556	93	1622	3012	3267
1475	1290	75	1543	1651
2713	2481	2499	115	2601
2849	3114	1817	2090	50
1	14387	3	5
2	19596	2	1
3	24701	5	1
1	50	83	47986	18180	10482	11738	8803
2	39	100	33689	26210	14226	16991	22435
3	85	80	30595	34262	0	13498	10172
1	42	79
2	96	22
3	12	14
4	65	88
5	98	83
1	34	30	628	111	5533	0	273
2	26	69	459	3964	0	3343	0
3	29	92	1986	6756	0	3181	4844
4	11	38	602	137	0	784	8037
5	14	3	3976	0	820	0	8091
6	46	96	652	0	1166	2200	961
7	85	88	6428	0	0	0	0
8	72	54	303	0	686	4448	0
9	57	94	554	0	0	5793	656
10	76	91	4782	380	0	6318	1108
11	6	8	58684	1808	8062	4156	0
12	11	33	2000	2138	576	2309	3086
13	62	61	7557	46335	1195	796	0
14	2	37	0	448	0	0	5627
