# 4d01e472-f3e2-4bc9-a139-df4948ba49d2
5	7	4	23	5
100	6215	11019	9034	8784
9551	99	13918	7253	6358
6932	5143	78	11800	13452
14745	14147	12468	64	7145
7814	4521	8922	9510	120
1	7567	2	2
2	6628	2	2
3	7456	2	4
4	5891	1	1
5	7222	4	5
1	57	12	9431	6349	9758	7493	9426
2	72	76	9839	8017	8380	8706	6833
3	46	18	13099	6897	11978	14933	6926
4	97	29	14366	14766	18251	19427	9178
5	45	35	11145	18114	19171	18175	20953
6	17	82	33424	18525	21288	49346	21606
7	87	100	0	0	0	0	0
1	84	78
2	45	24
3	1	52
4	66	25
1	14	58	1284	2721	1987	3740	2888
2	61	4	2930	2385	1245	2209	0
3	12	1	0	1622	1733	1881	3169
4	32	11	0	0	3738	2269	2128
5	39	11	0	0	0	2705	3561
6	93	13	1880	3192	1962	3362	3307
7	23	27	3160	2860	1651	0	0
8	60	66	1145	2685	3600	1897	1203
9	93	53	3631	3186	2486	1539	1103
10	16	48	1078	2405	3148	3648	1113
11	46	100	3244	2261	2056	1473	3275
12	25	24	3674	2176	0	3553	1997
13	98	67	2024	0	2778	3234	1200
14	89	39	2775	1975	1592	2728	1089
15	69	90	1904	2460	0	1903	1761
16	70	86	0	0	1146	3459	0
17	29	94	0	0	1713	2770	0
18	92	14	3665	0	2577	2761	3753
19	77	28	3536	1472	1915	3441	0
20	71	6	0	3993	3453	1624	2432
21	14	94	0	3653	0	0	1216
22	45	53	3333	1226	1665	3642	3609
23	52	93	2241	2373	1691	2377	1257
