# 741c7751-87b9-48f0-b599-d108ad89d1d4
5	5	1	27	4
112	1186	1582	1959	1816
1875	89	1779	1011	1397
2687	2826	90	2282	1090
2428	1455	2130	107	2719
2378	1848	1600	2600	49
1	12822	1	1
2	15588	1	1
3	15693	1	3
4	19925	1	3
1	5	6	31250	44963	50735	27780	36000
2	91	7	25436	26775	62989	63219	57339
3	14	90	53274	71702	59557	59082	41859
4	95	87	82913	77891	117989	79742	124402
5	9	7	0	0	0	0	0
1	0	9
1	11	17	8121	8442	7927	0	7953
2	23	6	8840	4227	0	6209	0
3	18	12	0	0	6420	4237	0
4	20	23	4938	0	4935	6223	5910
5	63	40	4928	8156	0	0	6840
6	28	65	0	7602	7714	0	7838
7	21	37	4756	4872	0	4010	0
8	37	0	0	5968	4878	6570	8593
9	68	77	6154	6434	4818	0	4561
10	64	43	4018	5100	4336	0	6170
11	43	79	0	6878	0	0	4628
12	15	7	7176	0	7048	6537	0
13	44	55	7800	8000	4415	7298	0
14	46	100	0	0	0	8251	8032
15	60	48	8597	7913	5049	4664	0
16	22	22	0	0	7985	5781	4702
17	8	24	8580	0	6876	0	0
18	33	91	5162	8790	8597	4448	6737
19	38	36	6072	0	6162	4688	6760
20	2	86	6770	0	5976	7088	8100
21	59	53	0	0	8547	7102	5768
22	53	67	4670	0	5733	8286	5355
23	21	11	0	0	0	6190	8858
24	34	37	0	4149	4968	7220	0
25	34	89	4417	6818	8413	6608	4958
26	43	94	0	6886	0	4153	0
27	52	62	0	4281	6847	4616	0
