# fb46d453-a653-4b03-946b-9ce09c05021c
6	3	5	47	7
83	14521	9809	6381	10004	14338
9664	98	11127	11618	9439	7568
10307	6527	124	9188	11540	8836
8481	11334	6034	115	9983	6632
14123	9373	9834	7224	37	13651
4639	9566	12854	5205	12119	145
1	5191	5	6
2	7683	2	5
3	4444	4	3
4	9298	1	2
5	4710	4	4
6	9805	4	4
7	5807	3	2
1	7	6	54132	34804	48805	64796	70841	46314
2	88	11	95700	85759	110600	62209	54531	85785
3	8	87	0	47705	23325	33315	41831	64919
1	14	5
2	78	10
3	0	91
4	13	11
5	90	15
1	2	36	3158	6998	3642	3086	0	4738
2	7	29	5147	3957	0	0	253	834
3	26	27	601	736	1693	3046	0	0
4	18	29	909	529	0	8059	515	8343
5	10	25	472	2421	691	0	626	426
6	23	31	0	2067	7057	767	2036	5831
7	19	40	1078	7904	974	2519	2556	8910
8	22	33	546	3874	3381	3059	685	0
9	16	26	8101	0	184	278	0	663
10	13	42	833	0	3027	4815	7562	1328
11	29	37	0	0	5373	819	445	483
12	22	30	1711	271	0	3769	406	8976
13	28	42	2979	4358	131	0	4998	2094
14	28	62	4150	0	2755	0	0	0
15	49	33	4936	954	0	3680	8181	3446
16	40	37	348	0	7574	0	1861	0
17	42	35	967	0	338	296	863	0
18	35	50	1101	7876	234	0	8362	6292
19	39	40	3081	5220	5781	4233	416	7140
20	48	52	4601	7417	4748	2403	0	0
21	54	55	2253	0	230	0	0	869
22	49	63	3141	0	0	486	476	0
23	28	46	473	926	106	5001	0	386
24	43	48	0	909	465	6786	1806	5374
25	54	57	743	0	5756	0	0	3590
26	70	52	3897	848	0	3405	0	1411
27	61	57	0	4574	2641	857	5340	0
28	53	45	4457	763	884	338	0	214
29	61	46	0	651	3373	3702	5215	7121
30	50	69	1978	350	6059	8292	3711	7864
31	72	71	2448	0	6299	1672	6378	2646
32	81	58	944	2392	6991	0	6152	0
33	74	67	0	186	422	8223	1948	0
34	82	55	328	4925	6905	425	4907	0
35	75	66	452	1804	3333	507	1135	2949
36	73	68	905	2044	0	255	5850	3470
37	80	62	661	5640	4989	3910	4196	0
38	89	58	142	0	0	0	2024	853
39	65	69	3653	0	0	7311	0	2924
40	76	76	663	319	7431	0	7093	3685
41	83	60	895	7075	879	2887	391	8651
42	50	87	2512	650	0	350	3267	7750
43	84	67	7425	400	8022	0	2351	0
44	81	56	0	2584	3939	0	0	339
45	72	64	4958	7467	0	522	6457	8862
46	95	73	0	8799	394	0	0	0
47	97	87	1557	1828	2445	8776	560	0
