# 1679b602-060a-4f32-a35b-ffe827fea14b
3	3	3	19	7
25	10019	13143
1646	30	4827
6033	1535	70
1	5978	2	3
2	3156	1	2
3	2981	3	3
4	9814	2	2
5	3289	3	1
6	21927	2	2
7	4450	1	1
1	14	9	25152	45072	58706
2	86	10	64261	36601	85745
3	15	92	14514	36919	0
1	21	0
2	95	5
3	12	89
1	14	35	5990	5792	5479
2	21	14	8257	5945	4285
3	22	35	0	7455	0
4	26	29	0	4290	6968
5	27	36	7401	5992	6538
6	27	31	4912	0	8497
7	32	34	4216	7353	0
8	46	40	0	7117	5478
9	32	40	7657	0	7265
10	52	60	6655	0	0
11	56	60	5022	5317	8338
12	68	43	4183	0	5214
13	58	64	0	6577	8942
14	68	71	5563	8084	8109
15	71	61	7830	8863	7991
16	70	68	0	5988	7798
17	83	76	0	0	4744
18	84	81	7576	7711	5090
19	88	75	6680	7021	8680
