# caa180c7-9521-4abd-8912-e9856e612d2a
4	1	5	11	5
142	1742	3135	1388
2691	125	3153	1890
1066	3117	128	1422
3323	3473	3381	113
1	21071	4	3
2	18580	4	4
3	21925	1	4
4	19754	5	4
5	19386	4	2
1	68	91	96237	114138	113575	4505
1	47	25
2	61	3
3	59	80
4	63	73
5	24	19
1	32	36	153	791	419	446
2	60	1	346	0	577	0
3	81	51	0	120	454	255
4	18	23	497	100716	632	700
5	18	55	336	0	0	487
6	48	5	0	810	0	121
7	94	19	0	731	0	870
8	29	15	0	0	142	390
9	62	38	86720	304	780	104
10	15	66	477	926	100716	504
11	36	31	0	599	759	267
