# 317179ea-a9d7-4594-bdce-255fe9509470
7	3	2	44	15
0.0	92.1	98.0	70.6	34.5	52.1	15.2
89.4	0.0	13.1	79.8	40.5	76.8	12.8
75.1	83.0	0.0	91.0	89.1	94.9	95.3
57.6	73.5	10.5	0.0	17.4	70.2	26.3
27.7	35.7	63.5	85.4	0.0	55.9	91.7
12.3	91.1	62.9	55.2	19.4	0.0	69.9
50.9	76.5	41.1	28.1	83.3	70.8	0.0
1	27210	2	3
2	11994	1	2
3	35167	2	5
4	19897	2	1
5	26431	1	7
6	10796	2	4
7	36899	2	4
8	18985	2	5
9	18859	2	7
10	10050	2	5
11	38547	1	2
12	31295	2	3
13	39306	1	3
14	25983	2	5
15	26751	2	6
1	324.8	500	276777	215245	319001	221446	172054	154510	193345
2	155.6	450.4	325871	267952	196759	167296	305707	248516	310069
3	58.7	209.2	366140	236147	207410	257330	290306	221947	207053
1	255.7	93.3
2	370	47.5
1	332.3	66.1	16199	10558	4743	22161	2940	0	10580
2	110.3	378	4189	0	0	0	21949	0	0
3	240.5	331.1	15974	8742	10691	0	0	14960	11866
4	1.2	267.5	9677	6522	18214	2954	20308	23752	23987
5	128.6	441.3	19027	18182	19140	17071	21323	15963	17974
6	353.6	52.1	0	9538	0	0	15148	4587	7597
7	140.4	14.1	0	0	0	1301	0	17246	7755
8	387.2	370.5	20952	0	0	0	13257	0	0
9	444.6	289.8	0	13055	21113	5704	0	0	0
10	491.9	225.2	1985	0	14602	5587	0	13152	12685
11	93	423.4	16613	24341	23173	0	13006	0	7116
12	229.6	399.5	2101	20174	0	0	9702	11363	17379
13	267.4	428.7	20331	1757	0	19437	14187	3996	7001
14	78.3	56.5	21985	17369	11932	20284	18200	3644	0
15	423.5	481.6	1726	0	15750	21729	0	20500	18192
16	224.7	312.6	0	24965	2174	15908	4046	0	19405
17	320.3	490.8	20710	1021	6828	1924	24990	0	0
18	142.5	480.9	9300	0	21041	12374	10210	0	11479
19	219.1	163.5	10236	4354	0	22553	4634	0	15905
20	252.6	299.3	1867	8369	7066	14884	7210	0	1980
21	158.5	43.9	19678	3902	23705	3035	3032	4480	23440
22	2.3	434.8	19773	6997	13654	18303	0	10553	0
23	364.8	219.2	8415	10857	8466	0	10806	0	14031
24	471.4	398.4	20820	0	20353	11740	2076	11836	3008
25	384.3	17.8	0	21815	22470	22758	6536	23196	0
26	59.5	162.5	0	13284	22216	6851	0	23091	9339
27	204.5	188.9	21519	13565	10831	20544	5613	4985	5142
28	332.7	58.7	15131	10658	5590	0	6286	0	17173
29	310.5	180.7	13791	15296	4005	19600	12034	21706	0
30	261.1	309.1	1961	22657	7131	16231	18148	21326	13428
31	64.6	60.9	21629	0	6812	0	15698	11816	5288
32	98.4	112	0	0	17911	14937	14784	0	14115
33	40.6	485	0	10569	21918	7828	0	810	6859
34	128.1	43.4	11516	8143	19381	0	0	20847	17894
35	122.6	116.6	20384	20710	12649	0	16030	20141	0
36	101.2	455.3	9776	0	16474	0	18348	0	22952
37	286.7	92.2	0	4355	10022	13577	15503	0	13251
38	275	154.1	12769	23047	21734	2358	0	8668	2839
39	379.6	156.6	15424	0	0	0	17848	6124	0
40	169.7	403.2	11478	4359	22061	7719	3774	18330	16995
41	141.3	218.1	6542	906	8305	24013	15317	1766	1326
42	361.6	157.4	20172	12388	0	8767	24665	7153	0
43	201.1	476.2	23932	19878	0	5552	0	8963	23445
44	199.8	233.6	20497	20479	10186	19726	2229	0	24978
