# f062ce5b-999c-499b-a93b-944b75e52e1b
7	4	2	53	20
0.0	82.4	34.4	89.4	42.7	39.3	46.1
33.0	0.0	40.4	55.6	91.6	30.4	70.9
14.5	74.1	0.0	68.2	33.8	57.4	69.3
93.4	48.4	15.7	0.0	97.1	69.7	69.6
97.8	51.4	77.9	79.2	0.0	41.2	89.8
98.0	61.5	12.5	60.9	70.2	0.0	65.5
28.7	39.7	29.7	17.8	19.7	56.6	0.0
1	15313	1	2
2	21275	1	6
3	24956	1	4
4	32531	2	7
5	20546	1	7
6	27959	1	7
7	18283	1	2
8	20856	2	6
9	30278	1	5
10	13140	2	6
11	25241	2	5
12	24765	2	7
13	33457	1	3
14	36312	1	2
15	20535	2	3
16	34267	2	7
17	14132	1	6
18	31460	2	2
19	23890	2	3
20	26779	1	1
1	292.8	29.5	238767	275186	206960	178299	198590	218510	209030
2	107.3	317.4	171344	294447	297941	206386	248593	241841	275172
3	150.7	102.7	143787	186974	258386	167197	152949	169586	206959
4	204.9	225	158054	230197	239535	206410	263085	158631	258831
1	246.5	315.9
2	87.1	426.2
1	113.6	14.6	0	4469	0	0	4240	13085	3925
2	488.8	279	6322	16478	0	18155	18552	19925	5725
3	224	275.2	0	22188	0	0	20855	0	24882
4	89.6	71.1	0	0	24865	0	20467	0	15112
5	309.7	375.2	0	17436	0	0	10339	5691	18377
6	393.6	391.2	11176	22986	0	5863	2086	9590	14397
7	256	436.8	17354	0	0	17043	3322	8027	6515
8	108.9	133.6	11815	0	12767	10891	0	14472	13070
9	342.8	201.2	0	3732	7464	2377	17129	22811	3357
10	235	26.1	0	23393	1331	12108	3678	7010	6473
11	130.7	108.8	19327	7753	0	11769	0	2845	0
12	67.7	280.8	10789	24795	13560	505	0	0	20135
13	245.7	228.2	24828	9456	20995	0	3639	0	18273
14	455.5	7.1	13292	22768	3222	22709	19584	10920	0
15	468.8	418.3	0	23597	9913	5058	10888	0	6422
16	141.6	221.1	0	12687	10227	0	3775	3732	7613
17	159.2	324.1	8659	0	0	11734	21459	0	23142
18	311.1	294.7	17636	3446	9518	1611	17623	16383	883
19	149.9	164.7	10865	6808	21111	1819	0	0	1358
20	5.7	335.7	0	7711	0	0	0	0	0
21	14.9	60.6	6930	0	18531	13543	0	19542	0
22	196.1	216.7	9253	2355	21136	15527	0	7877	6840
23	428.3	102	699	22015	15421	18991	0	11199	20836
24	174.3	237	8965	16489	14237	0	2703	2889	574
25	121.2	391.7	3495	802	0	18992	22730	0	0
26	70.1	272.6	16480	7784	7883	16556	21321	1502	3470
27	78.5	356.2	16643	0	5052	11020	8761	23840	8323
28	315.9	252.6	0	0	18363	24278	16830	16159	14503
29	340.5	269.5	19377	0	0	0	20956	10440	19131
30	381.2	189.7	13262	18805	18076	6169	0	9597	686
31	362.5	320.1	11463	14571	4861	0	12498	18024	0
32	30.7	154.1	12095	22224	15943	0	21244	15956	0
33	415.9	331.7	6266	8557	9441	1238	1714	17930	16969
34	234.2	472.1	0	7647	915	3203	0	0	526
35	230.3	48.3	6930	11855	14832	0	4460	0	23954
36	101.2	53.4	13112	1023	0	22273	5858	23896	18053
37	403.4	323.5	8913	1259	11439	9387	8548	0	24178
38	60.4	298.5	813	0	5893	10445	9494	591	6422
39	106.7	446.4	0	0	21927	0	12590	6062	0
40	285.5	221.6	24785	8953	0	16011	22614	11700	22567
41	12	491.1	0	0	7243	5025	17991	0	4252
42	496.3	369	0	21749	24951	17282	8463	23753	10802
43	158	70.9	10473	16883	1685	15542	16581	17267	0
44	451.8	353.4	0	0	16880	0	5967	0	10446
45	487	268.6	0	2888	0	12785	19445	23155	12997
46	18.3	340.4	13462	5994	22183	0	0	0	0
47	326.2	106.5	14560	5517	22624	5883	0	1277	21314
48	394.4	157.5	2811	702	7910	2355	0	1207	0
49	27.3	105.9	21097	15081	19896	1265	16923	0	16161
50	130.3	240.1	15177	1193	21713	5662	3626	5382	0
51	463.4	15	3251	13952	7584	1619	0	13499	8012
52	331.5	300.6	3734	23070	14859	23030	13324	17845	14857
53	165	40.5	7333	14679	24827	7262	8174	12002	9176
