# 1da3c3ab-67f3-4d89-b025-56e8bca89a79
4	5	2	55	14
0.0	24.6	85.3	98.1
83.8	0.0	65.5	58.7
38.9	17.4	0.0	13.9
80.4	49.2	71.3	0.0
1	22360	1	4
2	16647	2	3
3	24067	1	3
4	37541	1	4
5	37361	1	4
6	31828	2	1
7	27132	1	2
8	28434	2	2
9	22211	2	3
10	15442	1	4
11	13471	1	3
12	17990	2	2
13	22296	1	1
14	32460	1	4
1	316	194	248508	147926	136361	166264
2	189	250	170130	203115	114789	176478
3	110	463	173649	130130	119945	115990
4	219	148	133231	109271	166809	117818
5	215	390	202691	145074	137611	164422
1.0	4.3	489.1
2.0	373.4	79.7
1	259	422	6030	18274	0	10178
2	445	130	23997	0	17700	11220
3	262	459	20275	3987	23134	24865
4	285	309	1864	9930	1229	18216
5	385	101	11680	19800	11742	2566
6	180	16	8453	11512	4912	6799
7	218	430	7137	2955	16138	7011
8	440	382	0	5731	0	23174
9	22	289	12567	10167	22591	21658
10	487	384	0	11853	0	0
11	188	434	14213	0	0	4034
12	317	73	0	8351	0	0
13	215	492	17798	16402	0	0
14	236	193	18236	16418	0	0
15	151	254	0	18233	7634	18986
16	213	432	8713	19890	10860	12788
17	354	434	10489	7854	14314	10635
18	310	292	11944	0	0	0
19	294	191	0	0	22000	11758
20	360	26	22120	0	16264	12110
21	192	365	20042	24173	15799	12583
22	54	115	13700	11938	2274	19793
23	441	136	24167	698	0	10235
24	415	325	7155	2706	16252	0
25	252	238	21902	0	0	24607
26	182	83	14013	0	17814	3547
27	34	422	17361	5068	17582	3467
28	370	212	0	14549	1494	5851
29	245	64	18747	19126	16644	14468
30	225	425	0	17233	10486	21901
31	263	8	18910	8406	0	12814
32	397	130	0	0	0	9728
33	48	97	0	0	0	17033
34	490	261	0	17905	8199	20657
35	332	297	9938	0	16417	926
36	165	362	13390	3942	0	22056
37	417	288	13704	2743	7204	6636
38	150	58	0	0	7491	0
39	269	397	0	18850	14970	8496
40	414	35	0	0	21897	0
41	404	255	14992	0	0	0
42	282	310	1697	0	12954	1737
43	177	308	21322	0	4037	0
44	367	460	0	0	0	10537
45	208	447	15369	6142	14352	0
46	451	14	0	3849	1112	10983
47	75	389	8740	24729	11247	0
48	46	326	12559	0	0	0
49	418	418	0	23274	0	7261
50	451	35	13242	15249	8427	0
51	320	426	0	3300	0	7817
52	282	423	10064	16176	6890	7829
53	396	428	20138	23190	1851	20783
54	458	67	3267	0	8416	800
55	54	72	14276	4986	5432	0
