# 7a505bd3-2599-4f58-a8f0-0fd013652a02
5	3	2	52	10
0.0	85.8	67.5	90.0	28.9
15.2	0.0	81.7	16.1	15.3
19.9	77.4	0.0	41.1	12.3
26.8	20.7	75.0	0.0	98.3
39.7	36.1	53.3	38.5	0.0
1	19778	1	4
2	16487	2	1
3	11633	1	1
4	22407	2	4
5	10484	1	1
6	17383	2	4
7	36121	1	5
8	15442	1	5
9	26047	2	1
10	35807	1	5
1	354	300	330949	197952	226847	243550	252453
2	310	407	335188	213839	213150	350126	425694
3	468	176	324779	323099	185068	309427	407389
1.0	219.8	194.3
2.0	240.4	224.3
1	44	202	0	0	753	20261	18813
2	144	246	24789	5774	24381	24592	22527
3	120	102	14162	21172	3209	13072	4781
4	421	37	2015	0	0	0	20513
5	324	419	7501	15831	0	7533	4201
6	229	398	23744	0	7387	4334	0
7	33	260	16464	22835	13540	11166	20481
8	396	326	17148	0	10447	5807	17795
9	484	132	13189	8943	0	9052	23366
10	345	11	17488	6347	22196	0	0
11	312	173	0	7428	14107	18184	0
12	259	155	0	17312	15316	22118	1726
13	401	491	0	13254	0	4723	869
14	148	172	15856	11197	825	16599	8060
15	485	62	6209	3107	7112	10539	22276
16	181	261	3476	18361	14176	16413	22848
17	395	15	18887	0	3872	21815	17815
18	149	275	0	15221	1428	0	0
19	227	349	0	24612	0	22993	20785
20	242	485	24030	0	19213	0	0
21	471	461	6467	14274	24497	22777	8617
22	423	163	0	0	14994	12794	0
23	60	42	5079	7472	12619	12241	20637
24	108	312	0	3165	0	17931	17210
25	92	297	16039	13083	6939	20021	0
26	463	5	0	0	18091	0	7269
27	224	321	0	13200	0	1509	22695
28	257	466	15765	0	1044	0	0
29	332	414	3800	0	0	22436	18323
30	76	188	15361	22236	979	24042	23575
31	225	119	5781	14788	0	4221	18848
32	148	242	0	23082	9691	14861	0
33	201	5	0	7296	0	14205	0
34	16	216	10241	575	0	0	24209
35	414	299	0	0	9926	11462	5655
36	402	168	0	7762	1672	2673	1858
37	42	418	0	0	2243	10999	0
38	488	441	20450	17289	15935	7138	5720
39	26	397	15911	24866	0	8117	0
40	412	446	22040	10368	22124	8663	22804
41	216	224	9099	20743	0	9738	10590
42	312	403	24961	8772	0	8165	11871
43	262	60	8903	0	4654	6784	1096
44	184	164	0	20303	14291	0	19398
45	412	305	0	0	7356	16506	21537
46	300	7	20403	24045	14676	16983	21478
47	284	468	0	19926	12913	8624	18929
48	175	214	0	0	6800	0	0
49	351	321	9896	0	4197	0	0
50	413	17	4496	0	0	20455	23158
51	271	431	6980	13207	0	2121	16414
52	490	416	17759	0	3575	0	0
