# 4a2366a8-88bf-46d9-b8af-b0200423c540
6	5	2	44	16
0.0	97.3	81.2	83.4	56.0	11.1
67.2	0.0	44.4	66.7	43.6	84.4
56.3	56.9	0.0	73.8	89.3	63.1
67.1	63.8	48.7	0.0	82.4	30.9
84.2	63.4	98.7	17.3	0.0	91.9
46.8	60.8	28.8	79.6	66.8	0.0
1	26939	2	4
2	38654	2	4
3	35126	2	6
4	19106	2	6
5	16763	2	1
6	32028	1	2
7	10848	2	6
8	20801	1	6
9	38359	1	6
10	16943	1	5
11	17315	2	4
12	20339	2	6
13	16032	1	2
14	18296	1	4
15	15290	2	4
16	26716	1	2
1	487.6	281.9	191063	144823	119916	123850	185400	99585
2	235.5	358.2	177665	144765	154984	91321	215565	109620
3	462.5	71.8	196450	95732	104593	69404	177332	105519
4	166.6	38.9	115814	145728	105165	72782	135946	137820
5	325.4	234.3	140238	122364	143949	128367	202577	101647
1	466.7	420.3
2	222.4	145.2
1	140	120.6	1616	0	0	0	18944	0
2	131.3	111.1	12070	0	0	22885	0	23149
3	28.6	279.6	0	5785	13734	10656	6897	13552
4	178.6	229.8	6059	0	13281	24125	0	0
5	257.4	116.9	0	6534	3364	0	0	0
6	432	316.2	3498	24723	5110	966	23009	7737
7	222	233.2	0	7702	24707	0	0	13830
8	289.7	141.7	14045	6268	4279	9788	23603	0
9	288.3	129.7	3267	0	7152	0	13434	4817
10	148.4	31.1	10026	0	20178	15769	15415	0
11	15.1	163.9	20029	0	0	8138	24601	0
12	387.3	221.1	22238	14897	0	13053	0	12819
13	139.3	212.3	12840	0	0	22274	13397	24169
14	308.2	191.5	24876	16084	23060	4350	0	12954
15	74.6	13.1	3088	6766	15304	24625	10241	14697
16	384.9	233.8	12381	9469	0	0	15893	0
17	466.2	243.8	8555	14462	21493	0	20926	0
18	421.2	434.6	6904	9090	9227	0	22705	0
19	213	435.4	8199	6823	21793	5954	8993	0
20	348.2	101.1	0	20577	0	831	0	0
21	458.1	419.7	0	15977	0	0	0	0
22	494.9	143.7	12989	0	0	16030	19926	0
23	100.2	367.3	0	23579	0	17521	7176	15100
24	388.6	484.7	15028	17017	17396	0	23639	12483
25	481.2	285	10593	0	3761	0	0	0
26	261.7	383.4	18544	6744	0	5219	9077	0
27	153.2	494.6	22082	0	0	0	15021	19989
28	14.9	273.7	13911	23994	5415	0	0	0
29	445.2	301.6	0	20711	3673	982	3933	0
30	170.9	378.3	16824	2497	10025	15290	0	0
31	51	95.6	0	14372	8601	0	16476	8564
32	450.8	58.2	15550	15065	18290	0	7129	0
33	397	10.6	4715	20576	17257	0	18564	18800
34	85.3	111.7	18945	0	2137	5816	2816	19699
35	190.8	237.2	5185	0	6252	20075	1843	0
36	385.9	88.7	0	0	0	7320	15885	15275
37	212.2	360.4	24593	0	0	11149	13771	0
38	409.2	152.5	23860	12054	15557	0	22435	14747
39	206.9	12.7	14194	9883	0	0	9372	8524
40	6.2	267.8	16908	13223	0	0	20042	0
41	400.2	232.8	0	0	19737	0	0	8844
42	343.2	422.5	11256	17376	13432	6696	0	0
43	232.6	198.9	0	8462	18008	0	18839	0
44	250.1	363.6	8462	22461	14335	0	13706	13922
