# cae69a48-321a-4dac-a578-5c66113951ab
6	4	3	55	12
0.0	42.3	32.2	39.9	95.7	22.0
59.7	0.0	80.0	80.9	32.5	14.3
38.1	17.9	0.0	96.4	53.7	14.2
91.8	27.3	54.1	0.0	74.5	72.1
90.7	18.4	39.3	15.5	0.0	81.9
54.2	16.2	57.5	95.4	29.2	0.0
1	27126	1	5
2	19054	3	1
3	30409	3	5
4	30045	3	1
5	25887	1	1
6	24859	3	3
7	36279	1	3
8	19501	1	5
9	32179	3	4
10	36101	1	4
11	19164	2	1
12	23562	3	3
1	337	484	250150	306472	213256	152746	163113	148665
2	50	48	286986	179954	264406	206405	193704	204707
3	499	442	188624	282264	257895	251650	289843	242569
4	13	377	251382	160341	289047	264588	291319	214364
1.0	144.0	368.4
2.0	65.8	115.8
3.0	459.0	247.8
1	460	278	0	17270	0	12486	0	0
2	65	457	5343	0	0	3412	19330	17696
3	315	272	9435	5954	0	2752	24808	17699
4	441	60	0	19990	15011	0	0	2514
5	72	8	0	9263	15949	0	0	17467
6	130	342	11967	0	19584	4202	0	7966
7	175	409	23981	17645	0	10251	12733	19546
8	383	368	12701	15170	12385	7643	21998	20715
9	330	77	23876	15837	17299	4604	24155	0
10	413	319	0	0	21035	0	10584	3497
11	343	212	0	0	0	21429	21012	15725
12	260	77	12067	0	24149	0	0	0
13	165	153	4683	0	9713	18103	16041	17397
14	45	196	0	634	0	24668	22618	14703
15	229	120	0	0	12095	24489	1572	12021
16	440	75	22028	14162	18163	23461	23175	23578
17	486	345	18573	18091	10908	895	5023	17175
18	15	264	19744	21149	13540	15358	23722	13034
19	366	80	20398	0	3055	0	2823	0
20	311	304	12489	4866	5094	12563	0	14130
21	9	246	13685	0	15003	10920	0	0
22	414	437	11672	5833	22202	669	0	0
23	431	271	21635	0	0	6474	14830	3626
24	460	128	3642	0	0	18131	24152	8902
25	23	175	3981	0	0	17207	20453	0
26	458	99	1697	20329	2508	22496	0	23308
27	281	209	1151	3457	13638	0	0	20255
28	5	5	0	4532	0	0	0	661
29	136	1	0	23898	19100	916	19133	12026
30	497	470	19189	0	0	4735	0	19627
31	262	304	24953	10887	24888	0	14334	10057
32	207	489	0	12356	0	5643	0	0
33	420	27	2049	19971	0	16831	10242	0
34	246	92	0	10878	5826	5766	0	10796
35	447	19	23616	24287	21267	2726	7296	0
36	250	371	11801	0	6779	0	23432	1254
37	162	139	3012	23667	0	6293	0	0
38	100	207	0	0	13080	0	17684	0
39	328	371	23992	8872	20700	21344	0	7037
40	224	428	17425	18236	0	0	7924	14753
41	463	310	9620	2834	7300	0	23461	0
42	285	368	0	17498	7217	11800	0	1315
43	61	481	13352	11089	20385	0	24669	6551
44	101	222	17810	20114	0	21095	16345	17825
45	420	110	7042	6441	0	1552	0	594
46	131	224	0	14744	0	0	0	0
47	463	291	9710	8474	22764	0	13972	0
48	91	78	0	18112	0	7427	24633	13930
49	428	78	23816	18347	21549	24198	2898	0
50	311	372	14634	21005	18656	2840	0	0
51	133	162	2098	14774	0	24958	0	21456
52	489	228	0	5054	0	14410	0	987
53	46	495	0	0	2266	5733	0	5672
54	145	215	0	0	22775	3152	9778	0
55	446	412	13749	10378	18636	0	12379	9701
