# cad940b4-e4a0-4398-9e15-fa051fa9f9d4
6	5	2	60	13
0.0	51.9	69.2	19.6	56.4	27.1
68.3	0.0	21.9	60.7	39.5	79.1
72.0	54.5	0.0	58.8	17.3	65.1
59.3	17.4	80.8	0.0	60.8	91.0
47.1	65.9	95.7	15.2	0.0	24.3
66.9	17.3	85.3	66.4	52.8	0.0
1	33266	1	1
2	30131	1	1
3	29284	2	5
4	18151	2	2
5	37127	2	6
6	27801	2	4
7	27991	1	3
8	17114	1	5
9	21727	2	6
10	33104	1	6
11	10193	1	5
12	15306	2	6
13	27032	1	4
1	418.3	138	220423	174316	164109	137316	145617	166650
2	337.2	278.2	127073	190505	231803	240827	215407	172864
3	243.9	265	171988	141067	212727	217581	198154	250913
4	131.4	394.8	191529	142672	169192	165671	127916	185604
5	110.1	343.4	229697	158808	216449	192240	211107	251595
1	117.3	173
2	192.8	156.3
1	117.8	27.5	0	12983	8056	4795	17201	22976
2	496.7	198.5	0	19442	11607	24346	20403	0
3	481.3	205.3	23208	18946	11338	6230	0	0
4	433.5	88.2	18067	0	0	23266	0	20095
5	411.3	193	9346	0	0	21365	1799	11259
6	381.9	75.4	0	19363	20712	0	0	5022
7	482.4	426.1	0	1049	12831	12707	0	17177
8	177.3	496.6	12330	11577	0	0	0	19531
9	130.3	383.6	17702	3251	20613	24612	1031	0
10	300	119.5	20016	0	17092	3824	5619	23477
11	324.9	434.8	0	10533	0	12281	8592	7515
12	461.1	154.3	0	24992	0	0	6854	0
13	54.1	463.9	23028	0	0	0	7508	0
14	302.8	485.9	0	0	771	0	0	19832
15	371.3	9.2	7489	9840	14176	6449	18003	0
16	200.1	143.8	0	17022	4433	11784	0	8298
17	31.3	191.3	2572	0	4221	10966	1298	0
18	190.1	182.7	10845	0	22853	14361	11126	14966
19	35.3	66.7	4642	5139	662	764	4228	17056
20	19.4	28.5	1534	18179	0	0	16866	16405
21	20.4	176.6	17440	16154	0	13663	3847	21743
22	302.1	197.2	20166	0	0	0	10104	12304
23	177.1	157.6	17120	0	21243	6998	22414	19038
24	242.3	143.6	1622	2654	19897	20307	17895	13438
25	120.7	153.5	14920	0	2000	0	0	15211
26	4.1	310.1	1701	19257	0	17004	15493	24886
27	54.7	360.7	3282	19674	16051	0	7133	8962
28	385.8	387.3	21579	4734	12728	21423	1613	0
29	309.6	170.2	17476	11022	14155	3485	1771	13661
30	324.4	482.4	9459	0	0	2537	9816	22513
31	410.4	115	0	0	22789	1050	20024	13361
32	293.4	498.1	13842	24542	22660	9333	0	22454
33	27.6	441.1	15456	3353	15071	10143	20314	11821
34	215.4	411.7	8396	14897	5105	19500	23111	0
35	422.4	26.4	8496	8968	12708	956	0	6021
36	88.9	240.7	0	16541	0	23515	3473	1086
37	164	37.7	0	10558	0	19393	15697	4288
38	313.4	215.8	12898	0	0	0	0	16168
39	484.4	133.7	0	9295	8368	0	23072	12274
40	107.9	216.5	0	0	0	22106	2662	18661
41	6.2	56	16207	24335	16072	0	3263	0
42	65	84.7	0	14421	19142	0	13099	0
43	295	34.5	0	5037	5216	7649	5960	0
44	334.3	318	11352	7483	22266	19023	7542	20330
45	338	221.4	8390	0	1817	24518	23759	0
46	335.5	15.1	0	0	793	21496	0	0
47	204.7	69.1	9930	6189	4531	16418	960	17814
48	372.4	18.8	3524	19820	5550	16995	9377	0
49	158.2	463.2	4476	24567	6572	0	23958	16064
50	57.7	82.4	15739	12067	0	16431	4050	0
51	186.6	288.5	12719	0	0	505	9395	11887
52	403	46.3	0	0	13458	0	0	16029
53	412.3	35.4	0	0	22580	2301	20625	0
54	374.9	14.8	18327	0	9515	4163	18965	18569
55	164	66	9586	10951	0	9820	16493	13852
56	227.2	392.7	3606	0	15632	0	3460	4359
57	492.4	45.1	23122	17154	15874	15937	0	3433
58	98.6	23	20571	6232	21855	0	0	0
59	229.2	499.1	1607	4915	21553	0	0	4835
60	5.1	143.1	23059	3211	3138	5193	4374	8600
