# 081107e0-5042-448f-892d-98a375ebd395
5	5	2	50	11
0.0	38.5	11.8	54.8	82.3
95.0	0.0	33.4	39.1	94.6
35.6	51.6	0.0	79.6	88.7
16.8	32.9	34.2	0.0	97.7
56.3	94.6	36.7	89.5	0.0
1	16395	1	3
2	23970	2	4
3	26324	1	4
4	16200	2	1
5	22108	2	1
6	20110	1	3
7	13326	2	2
8	18291	1	4
9	31603	2	3
10	17773	2	4
11	37681	1	2
1	103	137	173356	181691	162330	173383	207249
2	482	37	188173	182709	131259	231763	199170
3	118	298	205010	168483	180420	146292	194526
4	157	96	254237	124968	188937	166189	168536
5	202	285	238536	151689	170510	170730	151883
1.0	288.1	421.3
2.0	7.1	297.4
1	62	480	16665	20907	19150	22653	2532
2	422	319	9693	7884	0	15168	18927
3	86	433	18979	11291	0	0	0
4	328	55	16763	6787	14167	11519	0
5	253	51	3877	0	17531	0	2843
6	150	372	8915	8903	0	15263	18601
7	222	497	0	4301	14872	4877	0
8	357	171	21716	16889	2055	0	8909
9	130	116	8093	0	14844	18243	13370
10	456	498	18530	13150	0	10861	17709
11	23	239	6101	19614	0	17736	21255
12	100	41	22951	3856	0	18866	0
13	297	320	11592	1165	10395	10005	2550
14	230	339	17966	12758	16106	7206	4252
15	244	458	20956	17755	0	12029	22802
16	22	191	8480	16636	10605	0	24358
17	54	456	0	3379	1117	5744	16213
18	312	484	10436	23898	6502	0	0
19	407	84	20490	6403	23429	20031	11476
20	347	461	15686	22604	22204	15947	20478
21	34	426	8319	14441	0	0	17558
22	403	291	0	16569	0	8263	16075
23	273	9	11562	9941	19375	0	2864
24	441	357	17556	12249	581	24156	3192
25	430	411	9689	19374	0	0	13090
26	414	43	13236	6128	16149	2233	24711
27	305	338	23862	0	6737	18785	10003
28	293	55	4585	0	22893	19435	23591
29	148	152	9876	14542	0	6788	4448
30	471	154	0	2267	0	13244	20184
31	263	46	2913	0	0	7155	1311
32	369	70	0	0	6540	0	19706
33	49	294	15862	4640	5544	22915	0
34	282	497	6471	4035	0	23883	12183
35	328	323	14955	0	24218	18577	0
36	182	439	2186	10571	10742	19738	23047
37	22	202	6640	5009	0	18659	1037
38	304	386	13829	0	13731	0	21348
39	210	6	21752	0	16346	22872	10461
40	376	458	0	23970	16947	19474	0
41	71	274	21799	5139	5147	5110	20204
42	326	249	6417	0	21701	21246	4343
43	464	20	924	15949	0	2195	21451
44	65	234	21378	0	3055	21181	13516
45	413	432	7146	19491	10940	18661	9476
46	128	162	0	0	2150	8496	16893
47	214	428	5043	7020	0	0	3888
48	328	68	23585	0	11389	0	4887
49	166	310	9817	2725	3813	0	0
50	138	401	15350	0	0	7733	5000
