# 6d4597d8-3f68-4fb0-aa58-96122dea3140
6	3	2	32	14
0.0	95.0	41.7	47.8	62.2	67.9
14.7	0.0	13.3	41.0	96.8	42.2
51.2	92.5	0.0	73.9	38.3	94.5
75.3	73.3	41.7	0.0	62.1	37.4
62.9	79.9	83.1	19.1	0.0	74.8
21.6	36.6	24.7	40.3	59.5	0.0
1	21264	1	1
2	33235	1	2
3	32020	2	3
4	25113	2	3
5	39760	1	2
6	31780	1	1
7	13739	2	6
8	34444	1	3
9	37048	1	4
10	18186	1	4
11	20826	2	1
12	11607	2	5
13	38890	1	3
14	25006	2	2
1	443.2	27.4	128010	125802	166025	175333	160294	143152
2	295.6	309.6	80190	137337	186042	175801	307172	173343
3	63.5	288.9	97919	96265	123462	169607	210414	175474
1	175.6	78.5
2	167.7	45.5
1	267.2	153	1901	0	16416	6217	18130	0
2	191	222	0	0	21199	1684	22698	10018
3	466.5	54.1	0	552	24405	20399	11104	3873
4	0.2	407.9	8184	0	21093	0	12568	0
5	33.3	3.5	0	16328	8350	0	20190	0
6	79.7	273.5	0	12256	0	0	0	2825
7	380.3	497	4451	15316	1907	4378	16159	0
8	379.8	490.9	0	0	2997	6356	23558	4402
9	127.9	188.5	0	3641	0	15932	20882	0
10	497.3	255.7	0	0	1303	11734	15819	10395
11	24.5	322.8	7064	10096	4286	12689	0	0
12	396.2	104.3	0	0	8200	0	20784	6246
13	474.6	151.2	23883	0	0	0	2831	0
14	226.5	11.8	0	5922	0	16646	16060	20451
15	285.6	314.4	0	0	0	0	0	13231
16	263.4	232.6	21428	15153	10161	3160	6312	16381
17	130	50.3	22277	14503	17394	1219	0	14903
18	124.3	401.6	0	4706	4074	6999	0	0
19	238.3	237.4	7345	6893	16462	13962	14670	0
20	423.2	211.2	11884	14690	7359	2201	19056	16990
21	229	257.3	24131	0	0	13661	14793	24427
22	498.8	51.1	6483	1657	11835	0	22866	1379
23	197.2	493.5	8837	8463	0	7746	16933	12010
24	256	448	11140	15542	0	3119	0	2191
25	355.7	319.1	0	3312	16136	21442	0	24552
26	260.8	131.6	0	19714	24548	6287	22369	14250
27	150.7	127.5	0	1791	0	22150	6834	1677
28	258	52.6	5812	2625	4957	0	18648	14804
29	276	167.6	0	0	3158	4641	6867	23265
30	350.3	308.3	0	0	15110	8563	0	18835
31	197.1	419.5	9137	0	0	17628	15901	0
32	412.1	206.6	5913	0	0	22104	23240	0
