# cc35f4f9-bfda-4846-b155-72ca67a186ac
4	3	2	59	16
0.0	23.5	56.3	17.9
74.6	0.0	42.1	37.2
14.7	43.8	0.0	87.1
87.3	35.5	35.6	0.0
1	34537	1	1
2	17948	1	4
3	13410	1	4
4	35671	1	2
5	18003	2	1
6	38522	1	2
7	20922	1	2
8	28663	2	2
9	19506	1	4
10	20421	1	1
11	36547	2	4
12	30468	1	4
13	39562	2	3
14	13976	1	3
15	13431	1	3
16	29192	1	3
1	54.2	79.8	240813	227564	250008	333823
2	199.5	152.6	345340	301587	245868	337112
3	141	31.7	405703	237653	407514	245248
1	385.9	219.2
2	477	113.8
1	0	142.8	0	20365	5738	20297
2	327.6	469.2	18218	1831	16426	16128
3	443.6	308.2	22987	0	8468	18851
4	144.4	189.4	0	5658	16599	2166
5	406.4	370	5695	6305	13127	23111
6	12.2	195.7	10888	9377	17232	21092
7	254.9	182.8	1911	0	19596	0
8	30.6	23.5	23980	4719	0	7948
9	193.4	127.1	0	24695	2608	15978
10	438.1	116.6	0	11382	21961	0
11	106.8	349.6	22878	15308	0	0
12	421.9	249.5	0	14830	0	0
13	55	453.5	17831	12347	19198	6782
14	249.3	215.4	10543	5103	6533	10030
15	303.7	243.4	7988	0	0	0
16	100.8	136.1	18748	4633	0	6067
17	23.4	130.7	15469	13499	23494	19723
18	436.7	34	0	0	20177	0
19	91.5	111.5	0	20902	19757	3034
20	2.9	248.8	10550	0	9832	0
21	56.8	328.3	3213	2159	0	0
22	23.5	475.7	0	0	18478	15096
23	202.2	128.1	8792	19418	2087	0
24	156.1	286	931	13805	7480	10754
25	9.1	239.9	0	0	9625	0
26	465.6	246.7	9886	15176	7061	799
27	181.3	378.5	0	24586	0	2506
28	391.4	161.5	13068	24963	6075	6035
29	388.5	36.8	0	1818	0	0
30	386.1	130.4	22029	3208	18072	0
31	346.3	27.3	0	0	0	16859
32	317.9	454.1	15537	18765	11069	23841
33	429	83.3	5102	20405	0	2643
34	204.9	352.3	0	4289	13501	24365
35	457.5	236.2	7825	0	0	22070
36	386.7	221.9	21145	0	0	11576
37	291.1	308.6	0	11664	15766	0
38	121.1	55.2	14560	8189	0	23840
39	351	425.8	6032	14546	16585	10069
40	40.3	53	0	10782	11249	8606
41	11.1	214	12788	6562	9845	0
42	334.7	107.8	0	0	11719	8129
43	176.1	29.9	18088	0	21323	0
44	24.6	490.2	15085	3748	6994	14164
45	350.1	87.5	16902	0	6038	0
46	117.9	292.1	13427	3431	4353	0
47	110.7	21.1	0	6378	0	0
48	459.8	47.4	11469	14740	20312	0
49	117.7	396.6	8317	0	0	16899
50	140.7	176.5	12701	0	0	0
51	269.7	199.6	14619	0	22146	13763
52	449.2	311.6	23155	12186	0	0
53	371.8	196.1	18006	6950	0	4251
54	196.3	28.8	9435	1005	16024	0
55	433.1	265.4	24875	20039	0	8911
56	16.7	174	0	0	16344	17646
57	4.4	202.3	14702	0	16130	15737
58	118.7	184.3	15729	11054	11574	0
59	435.2	0.8	12799	871	2550	3707
