# 731d18a8-8d26-484f-b0e1-3a812580dfb4
4	3	3	44	13
0.0	93.5	61.1	32.4
44.1	0.0	24.2	35.9
75.5	71.2	0.0	39.6
27.2	22.3	89.4	0.0
1	34146	3	2
2	19473	3	1
3	26555	3	2
4	12404	1	1
5	11760	3	1
6	25010	2	3
7	34611	1	2
8	36459	1	4
9	39517	1	3
10	33673	1	2
11	31562	2	2
12	34644	2	1
13	25101	2	4
1	342.2	127.6	214241	156779	238418	273063
2	387.1	454.7	308591	253736	212103	250859
3	444.3	101.2	272074	259122	329444	240349
1	356.7	231
2	39.6	493.7
3	347.6	69.1
1	25.7	189.1	20426	9039	9950	18668
2	499.9	278	3285	18135	9824	11231
3	494.5	386.6	15840	23330	8975	716
4	274.2	84.7	19061	9006	24671	9625
5	217.9	436.5	555	16946	2578	0
6	134.6	346	19008	5953	14283	20517
7	196.2	454.3	0	12369	0	705
8	347.4	380	11988	24106	7395	5787
9	21	489.1	20114	14609	24147	22608
10	330	64.7	11511	0	8951	0
11	492.6	483.5	0	10128	0	16999
12	188.4	37.5	23215	0	21547	0
13	83.5	95.6	0	3885	13131	1657
14	403.2	3.4	0	15701	0	0
15	55.2	299	7462	14268	0	1436
16	112.4	496.7	23945	802	0	14776
17	376.2	237.3	0	10128	16656	1378
18	136.2	343.1	21451	0	0	22273
19	482.9	103.8	7533	17605	15081	5763
20	168.1	307.9	8782	7861	3561	0
21	496.6	318.1	0	12611	0	0
22	343.7	371.1	7030	0	20754	23239
23	450.7	179.3	0	14904	0	0
24	462.8	401.4	24281	0	0	0
25	378.9	195.8	19256	0	3327	12810
26	486.2	54.8	16272	13900	7539	15222
27	304.9	495.9	4650	0	10743	0
28	4.6	291.8	8389	0	24771	20106
29	272.6	218.4	8997	0	6319	0
30	109.2	433.8	0	0	5411	13064
31	445.5	258.6	21579	10518	994	9098
32	143.6	232	0	3946	15539	7702
33	314.3	134.5	24629	17444	8699	5823
34	459.7	320.2	0	0	13008	0
35	203.2	308.3	0	11924	3817	0
36	113.4	237.6	23455	19584	5232	12710
37	268.2	64.6	6587	11503	9465	15863
38	376.8	36.4	0	8473	10896	21041
39	140.3	414.8	15920	9112	3925	22381
40	334.5	76.1	16191	16094	21457	9262
41	94	57.5	5713	0	23319	6973
42	201.1	346.7	0	0	17806	0
43	455.2	136	12595	0	15089	7778
44	80.6	47.5	0	18169	10543	0
