# 70d3fc62-01a2-4bb7-8495-2b0ff38e7b53
7	5	3	37	18
0.0	35.9	41.8	77.9	96.5	20.5	15.4
35.7	0.0	77.1	67.2	96.6	42.6	21.1
57.0	20.7	0.0	90.9	46.5	96.4	13.8
65.2	24.1	89.5	0.0	13.5	56.2	67.2
67.8	34.3	80.8	12.1	0.0	89.6	79.2
50.7	81.4	38.7	36.6	85.7	0.0	22.6
84.1	19.3	95.8	21.2	17.5	28.0	0.0
1	32584	2	1
2	31656	1	4
3	36913	3	7
4	38565	3	3
5	21490	3	6
6	14157	1	1
7	13750	3	5
8	20827	2	4
9	21054	1	2
10	35709	3	3
11	39477	3	1
12	38115	3	2
13	17840	3	1
14	36976	2	6
15	33633	2	2
16	30377	2	5
17	17783	3	1
18	15961	2	7
1	14.8	409.2	131467	104228	110738	130049	99372	164173	124437
2	332.5	446.3	135718	118670	137996	149258	84377	165024	117456
3	418.5	26.6	147760	140652	91601	142999	94979	179984	114953
4	108.5	149.2	91436	136997	101924	109535	67110	120928	107335
5	80.5	326.8	113411	181930	115030	93950	120596	157090	169526
1	3.4	283.7
2	366.2	8
3	65.1	61.2
1	57.5	414	0	10043	0	22253	683	17466	13574
2	257.9	416.6	15628	17745	13368	24014	17142	0	5907
3	148.6	355.6	18555	15248	0	21647	14833	21722	15846
4	57.8	47.5	4907	20425	19003	0	0	24813	5527
5	306	443	0	12719	1114	15856	19166	16973	22312
6	44.5	228.9	2103	1061	2663	14619	0	8053	0
7	313	343.1	12254	1836	0	15337	0	7033	0
8	222.1	10.2	0	0	7399	19401	0	12289	23198
9	389.7	213.5	0	17210	8638	5202	8410	12886	0
10	283.2	451.2	7264	1131	0	0	0	14110	19639
11	127.5	389.9	553	0	4605	12407	9183	2795	17495
12	335.4	73.5	14753	18726	12481	0	0	11863	6211
13	427.7	437.2	0	15570	13226	18306	0	16436	21934
14	100	396.3	24760	0	20300	3531	14417	0	21160
15	119.7	99.4	0	21934	24503	0	19571	19914	0
16	413.5	448.5	2576	17310	10050	0	1942	14987	22133
17	177.9	22.5	3775	0	16708	11213	0	0	14003
18	457.7	484.2	0	6984	2958	12756	3056	11418	13947
19	98.8	265.9	15531	0	12783	0	13833	22480	19767
20	128.7	298.1	0	6756	16870	20780	1776	24748	8045
21	256.1	132.4	22863	17517	12914	3213	12190	4602	0
22	86.3	499.2	0	8355	5036	19677	0	20329	1275
23	431.9	452.5	4108	22454	12733	24769	19124	3070	19018
24	281.1	486.7	0	0	21631	0	4881	12814	1087
25	283.8	459.7	23484	18477	2514	7279	504	8772	15318
26	107.6	72.6	2114	0	0	0	7300	10071	6141
27	267.9	308.7	24888	22819	17860	0	16092	0	0
28	288.7	470.2	13029	18016	0	17748	0	15678	22859
29	103.5	222.1	0	0	13834	18027	0	20096	1798
30	113.8	350.1	22203	15850	0	12754	12694	0	6168
31	157.5	291.1	24862	12156	17289	2664	23482	0	8868
32	366.7	498.9	16888	24813	0	0	0	18380	0
33	460.3	154.4	6441	23473	9682	16216	15027	0	4365
34	337.3	277	17569	0	8588	13121	6051	23887	13771
35	191.2	308.2	10192	2427	0	0	15288	0	23145
36	480.7	359	1636	16848	2650	4266	6026	0	0
37	455.9	346.6	0	2911	8781	23212	6013	14320	0
