# 23c1a3e9-7567-41fa-ad13-e9d92eb95522
6	5	2	49	16
0.0	85.7	10.7	93.4	10.3	31.1
53.3	0.0	59.1	26.7	32.7	57.4
82.4	76.1	0.0	10.4	62.3	10.0
43.0	83.5	20.6	0.0	98.4	22.6
19.7	92.0	88.2	78.7	0.0	41.4
76.5	30.4	35.8	76.6	59.6	0.0
1	24143	1	6
2	18381	1	5
3	20355	1	4
4	12164	1	4
5	26709	1	4
6	32190	2	6
7	26531	1	2
8	23136	1	3
9	12498	2	2
10	29567	2	3
11	36749	2	2
12	18966	1	2
13	23005	1	6
14	23955	1	5
15	17573	1	6
16	34762	2	3
1	97	56	154753	135053	232595	162666	149435	180292
2	405	137	120816	138255	278481	98588	116852	153189
3	260	68	151280	111370	158295	92404	145789	116080
4	340	311	137367	151983	225103	87836	188884	174059
5	319	320	210179	166189	244066	129853	173196	123743
1.0	317.6	232.8
2.0	289.4	87.7
1	368	335	3666	0	21555	0	16655	0
2	422	331	11666	6216	22682	16104	6574	0
3	360	133	0	2594	9537	17399	4377	0
4	59	110	17853	7758	10836	0	0	5240
5	75	88	0	11104	14834	19800	0	0
6	101	139	993	21212	0	0	0	12046
7	27	162	19916	0	5806	0	23008	23098
8	416	150	0	14323	24268	12711	0	3528
9	44	406	1308	0	9204	3668	20414	0
10	131	206	12792	6628	6938	7757	0	14387
11	280	378	2338	23222	23794	1907	0	15044
12	38	2	15629	2415	0	17390	24672	13313
13	367	420	0	20058	0	19839	20890	18065
14	33	57	23932	0	0	0	23560	15212
15	0	266	22286	10796	22514	0	6182	20532
16	371	154	0	20499	7683	12036	9938	0
17	377	268	0	18106	20956	0	19847	0
18	18	386	7957	0	0	22289	18861	0
19	256	466	0	12042	14871	14501	16050	14048
20	341	22	23033	11132	8959	6167	0	7101
21	99	15	7085	6383	693	13230	20129	0
22	199	368	5574	3491	11263	1163	1578	3545
23	465	245	0	0	20919	18315	6106	19910
24	451	265	0	0	13548	4194	5278	6034
25	329	120	22250	0	16929	13706	4362	8467
26	161	46	22765	0	0	5150	2999	0
27	213	36	12276	16382	1862	0	0	6498
28	316	272	20903	17572	15102	0	15156	20071
29	326	313	0	14733	17539	0	15645	2381
30	410	239	18815	21298	3917	0	17724	14872
31	95	149	1854	19557	7140	0	19167	0
32	286	122	9250	6111	11170	0	6422	17801
33	301	473	2242	6519	17467	0	0	5046
34	446	57	24112	5990	22228	1340	15459	3243
35	81	98	15364	9414	16954	0	1387	23594
36	290	386	24366	12085	21059	23269	0	19169
37	475	361	11835	4649	0	4923	4424	0
38	489	147	24661	0	8777	0	7639	0
39	305	264	4299	0	6159	0	0	11440
40	91	24	0	8655	0	5727	0	0
41	177	288	13487	0	22950	1371	14946	0
42	370	339	1732	1066	8350	12413	0	10723
43	203	219	3192	12427	21676	16140	9044	1954
44	452	356	4364	8928	18214	0	0	24965
45	425	196	21839	0	24052	0	0	0
46	34	52	12798	0	18466	3860	18336	12264
47	266	430	16941	0	7690	21041	0	9267
48	470	72	0	9684	23118	20592	0	23793
49	354	360	13899	14831	0	0	21335	21225
