# bd14dbd7-5b19-4ce6-8614-99632f9d569e
5	3	3	34	19
0.0	42.1	80.8	12.3	25.7
24.8	0.0	29.6	88.7	89.7
54.8	33.6	0.0	23.8	76.1
57.8	11.6	43.1	0.0	91.1
64.8	74.7	73.2	50.1	0.0
1	21854	2	5
2	24994	3	4
3	22533	2	3
4	35811	2	5
5	36609	3	4
6	28214	3	5
7	21753	2	3
8	20549	1	3
9	16230	3	2
10	14756	1	4
11	36430	1	5
12	25961	2	3
13	39658	1	4
14	13848	3	4
15	30488	2	2
16	38836	2	2
17	11039	2	4
18	20765	2	4
19	33779	3	4
1	109	457	173456	124982	233352	217135	164333
2	195	162	215851	156659	158804	212063	233338
3	120	12	183750	204497	230090	232983	210951
1.0	499.2	24.5
2.0	261.5	6.6
3.0	317.9	372.0
1	428	65	19136	0	0	8493	11634
2	117	448	19278	12988	4543	0	3703
3	35	198	18437	10642	21414	15227	14488
4	226	86	0	0	19804	11794	11868
5	462	146	9451	24177	6501	0	0
6	43	207	6970	18981	1877	6252	11809
7	143	283	8903	15949	20820	6852	0
8	240	116	6842	22036	1893	2388	14674
9	112	141	4491	6336	21016	0	7554
10	255	488	9136	13724	0	0	21548
11	391	372	0	0	20604	0	19176
12	180	326	21376	6862	22825	18735	0
13	212	164	20934	0	23442	0	7879
14	270	232	0	16611	0	13455	0
15	262	96	14673	0	16905	21021	19577
16	122	96	0	24471	521	12278	22628
17	91	300	0	15051	10662	0	0
18	459	272	17185	0	2227	13530	20103
19	15	13	2346	22279	10316	22455	23691
20	370	190	0	21277	20748	19048	24105
21	260	353	0	0	0	23385	12827
22	492	357	14305	17337	15303	2740	0
23	414	424	22311	0	8875	10543	12327
24	107	17	8208	5100	6422	0	0
25	168	423	5300	0	24808	0	23898
26	124	274	13980	13380	20474	0	19257
27	377	202	15435	2610	18099	21222	0
28	436	32	19434	6865	21711	24643	9794
29	388	52	2057	6345	0	7945	16345
30	472	462	4853	0	4026	0	11022
31	28	154	0	0	18235	21348	22907
32	363	156	22793	7990	19389	7901	13008
33	229	496	23490	979	4847	10588	5291
34	86	161	12719	1780	0	0	17782
