# c2f8ff1f-89c9-497f-bc97-206a6470be96
4	3	2	60	13
0.0	44.1	21.6	91.1
82.2	0.0	24.5	32.2
62.2	22.7	0.0	17.1
67.5	93.8	33.2	0.0
1	37274	1	3
2	14785	1	4
3	26036	2	3
4	32887	2	2
5	34052	2	3
6	37837	1	3
7	33531	1	4
8	30591	1	3
9	35827	1	4
10	38188	2	1
11	10569	2	3
12	27075	1	3
13	19004	1	3
1	215.9	285.3	341186	341027	415596	251571
2	340	255.3	427206	346214	232713	282907
3	418.4	342.9	350385	279625	383544	206444
1	287.3	354.8
2	466.4	31.5
1	254.4	124.2	18482	20773	0	0
2	133.6	186.4	23055	2186	20913	0
3	487.3	106.8	12799	813	0	16704
4	221.7	81.4	15272	17880	22679	8450
5	32.9	456.2	22909	14946	18791	3705
6	496.8	459.7	14945	15305	11678	12419
7	165.8	168.9	11533	0	18945	0
8	45.8	42.7	11015	19194	0	0
9	487.2	371.6	1724	9434	5974	8203
10	257.7	467.8	0	16708	0	3444
11	412.5	299.4	0	22906	12797	7320
12	463.9	377.4	1852	0	0	4135
13	358.2	334.6	5747	11204	8673	20111
14	456.6	126.1	3299	10642	0	0
15	110.1	65.6	21462	15005	0	0
16	314	217.6	16757	0	8518	21625
17	98.8	156.9	15031	7340	21759	0
18	225	61.9	10695	14845	15389	0
19	314.2	347.3	22712	0	20531	0
20	138	156.3	6046	572	11409	0
21	163.8	484.2	6409	0	24532	1229
22	337.5	439.7	23664	19434	21441	9747
23	354.7	452.5	1162	0	9521	0
24	179	349.4	0	0	21697	0
25	477.4	244.3	10624	0	0	10949
26	321.4	125.2	0	1449	21526	0
27	4.4	145.4	15359	11307	16466	3668
28	447.9	27	0	22226	0	6115
29	146.6	76.2	0	11051	19348	2790
30	19.6	28.7	0	10409	24287	9726
31	468.5	426.8	21245	0	4182	1516
32	101.1	181.1	0	15081	5653	0
33	411.3	71.3	20386	10735	0	0
34	369.7	186.7	23610	8105	8195	10882
35	367.4	367.5	0	0	6032	7884
36	295.4	175.8	0	5962	21244	4839
37	245.5	457.4	12643	7837	2224	8816
38	360.6	128	22040	0	2845	23659
39	50.7	298.3	0	21408	1976	22680
40	423.6	222.8	18102	15993	16523	4366
41	229.5	84.6	0	2780	636	0
42	425.8	203	0	0	0	2226
43	468	55.8	20293	0	0	0
44	181.5	392.5	0	18064	0	8370
45	248.8	485.7	0	19151	13726	24368
46	364.7	91.1	21894	3275	0	0
47	377.3	390.7	0	9872	0	4143
48	226.7	365.6	0	6750	9556	1098
49	36.3	337.1	24695	22997	18902	16394
50	483.8	384.5	0	12913	524	6067
51	298.7	82.5	13762	3366	0	21752
52	392.6	120.7	20487	0	0	24571
53	459.8	494.5	16856	5760	15404	0
54	251.8	186.7	4755	0	6572	0
55	241.3	38.9	11737	0	0	0
56	163.9	46.1	9200	7651	11794	24668
57	106.9	87.9	0	16960	20893	4196
58	454.8	423.8	0	0	1124	24268
59	230.5	281.2	16848	3768	0	24823
60	61.1	380.6	1544	4790	1901	4804
