# a8fb4a67-bde2-4500-b7b1-6ce5b0836297
4	5	3	30	15
0.0	44.6	70.6	29.3
50.9	0.0	43.0	30.8
61.6	17.0	0.0	82.3
79.6	32.3	89.2	0.0
1	20825	1	4
2	34896	2	4
3	10559	1	2
4	11408	2	2
5	38920	1	4
6	24490	3	3
7	37617	3	4
8	17761	1	3
9	29505	1	1
10	34465	3	4
11	12485	2	2
12	32005	3	1
13	14153	3	4
14	35899	3	2
15	29337	2	3
1	126	175	71678	86417	129524	117449
2	389	462	112454	94401	76638	117954
3	198	403	74950	85419	116557	118630
4	44	377	106825	100117	138991	72503
5	15	351	97732	111292	115882	89026
1.0	464.9	127.7
2.0	300.0	232.4
3.0	460.5	35.7
1	398	187	11875	0	6165	19254
2	291	228	16058	17923	0	8109
3	370	261	14545	24278	23420	0
4	286	126	0	8638	18282	6076
5	125	367	0	0	7024	10695
6	76	354	8650	0	0	8295
7	141	434	8871	9948	0	0
8	103	52	7922	11734	0	6266
9	60	145	5016	0	0	14512
10	255	422	0	21513	10029	3048
11	316	350	0	0	8595	0
12	346	284	0	2254	23214	9113
13	119	305	16834	14045	6257	0
14	259	192	0	24116	22416	6745
15	257	207	16497	0	18649	0
16	123	66	10904	22944	23247	0
17	434	404	19474	9532	24003	13518
18	382	114	18277	0	5950	19800
19	332	145	2709	0	18964	4115
20	119	309	13520	8341	6286	10032
21	96	192	0	8154	20578	24335
22	3	397	24671	6318	8042	6747
23	203	475	23115	12722	6088	12748
24	452	477	4843	0	5763	0
25	154	222	2388	0	12272	16430
26	485	282	17513	0	18033	0
27	226	227	0	6889	8678	15376
28	469	448	0	0	0	15990
29	495	115	23749	1365	10834	7745
30	285	25	0	19966	0	16027
