# cd90c74b-cb30-41a9-a806-aa6d3ae25f15
7	5	3	51	20
0.0	67.2	80.6	47.9	47.6	14.7	89.0
36.4	0.0	60.1	40.3	96.9	41.4	80.9
31.8	92.5	0.0	14.7	24.0	26.4	51.9
65.0	69.3	18.2	0.0	47.8	12.2	51.1
27.5	30.9	44.7	82.2	0.0	64.4	15.2
22.3	28.0	83.9	44.9	67.9	0.0	94.4
41.6	60.2	59.2	62.3	47.7	89.1	0.0
1	20573	3	2
2	29134	1	7
3	18460	3	5
4	34259	1	2
5	24698	2	2
6	28328	1	7
7	11342	2	5
8	18410	1	5
9	24161	2	3
10	23204	1	4
11	13228	3	6
12	37885	3	1
13	15916	2	7
14	39655	2	4
15	23727	2	5
16	29630	2	2
17	38818	1	2
18	20146	2	6
19	12636	1	6
20	16530	2	4
1	436	212	134106	107581	103459	132903	85908	191523	182815
2	321	446	203104	139581	157445	123899	168993	149461	198294
3	114	398	197409	100649	168426	162202	138580	209393	221860
4	14	35	185248	167250	97228	106218	86120	178454	222455
5	51	213	119654	126559	139918	103464	149748	250242	213635
1.0	114.2	384.6
2.0	205.3	363.1
3.0	306.8	174.0
1	160	489	15696	8063	4347	5184	0	18601	1335
2	467	177	0	1907	0	0	3241	1310	2031
3	132	317	0	7565	0	0	0	10905	0
4	154	386	10930	0	6615	2150	8577	21657	20022
5	334	309	0	2524	11920	15830	0	24247	3386
6	228	272	20476	13550	24335	0	21953	24073	7630
7	468	13	0	0	4214	16063	0	21410	17508
8	336	281	0	0	11718	23056	0	12946	4728
9	431	382	14762	9895	5902	9191	21898	0	21044
10	130	414	8204	1021	0	0	0	19506	2679
11	252	366	0	8826	0	9697	5509	5318	741
12	54	150	15177	0	14410	10187	10665	5510	0
13	287	142	0	23746	11901	16697	15442	18625	10648
14	109	6	8637	23188	24704	22241	20665	0	13116
15	354	32	0	0	3925	0	18721	18596	0
16	108	409	21552	22820	1315	14820	21990	10897	16142
17	492	34	0	11269	0	9482	5992	19195	0
18	259	351	20015	9012	10129	24775	0	3324	19082
19	383	343	1017	2423	0	0	961	0	0
20	314	32	0	0	0	0	0	16193	0
21	461	263	0	0	0	0	0	17059	8498
22	199	346	19376	22123	3220	7361	897	0	11499
23	298	27	0	24545	0	7138	0	19267	0
24	480	95	23552	823	0	0	0	0	5910
25	48	79	13147	0	0	13009	5142	24128	0
26	117	327	14247	15883	4607	0	24109	5092	0
27	499	479	12136	2719	7648	5749	24554	23238	16237
28	140	440	20115	0	23510	0	5069	21042	16060
29	442	30	9217	0	5740	12293	11178	19148	18182
30	348	407	9990	3958	12614	0	11312	22904	15613
31	370	92	0	20239	10034	3810	19407	0	23924
32	440	407	11472	14737	6608	12030	12905	0	14322
33	11	214	8287	0	16256	2302	7174	12490	22860
34	286	164	0	3157	19546	21499	2438	2480	9840
35	19	270	0	0	1910	0	0	15537	21375
36	114	272	13657	830	0	22046	2717	12607	0
37	166	364	1738	0	0	0	0	0	0
38	430	119	0	4440	7280	19608	0	12248	22091
39	341	2	19428	8539	9283	0	24359	5395	16393
40	183	213	19426	0	18065	11340	0	4943	13226
41	421	91	20584	21640	8934	19315	17901	20079	10029
42	360	438	1021	0	16321	688	10644	15222	24419
43	57	490	14926	0	0	0	1777	18647	0
44	19	111	1598	9118	17674	0	0	24507	4067
45	255	291	24165	0	12099	3346	0	0	0
46	226	49	0	21085	17523	3707	0	0	0
47	205	127	0	0	10489	21140	0	21304	18286
48	79	419	991	19268	0	5387	15895	0	6630
49	493	494	16272	3663	15872	18438	0	21347	20831
50	128	186	20293	0	0	16120	0	7508	0
51	348	258	7316	4143	4102	0	0	9268	18951
