# e4ec4988-59b2-4412-8680-fc54392b69b9
5	3	3	35	16
0.0	61.2	79.0	76.2	96.4
13.2	0.0	29.2	59.4	16.3
54.0	48.9	0.0	55.3	64.5
25.4	30.3	75.3	0.0	78.6
21.1	98.1	12.8	68.3	0.0
1	12440	3	5
2	14662	2	5
3	38538	1	2
4	13433	2	2
5	24933	2	3
6	35095	2	1
7	10931	1	2
8	38517	1	4
9	27840	3	4
10	38841	1	4
11	18302	1	3
12	30906	2	5
13	38924	2	3
14	14906	1	2
15	28321	3	3
16	39635	1	3
1	344.8	95.4	150368	205434	106414	199792	181670
2	111.3	472.8	201608	146349	132687	188467	249793
3	398.3	33.2	192360	147265	82868	221440	179005
1	259.9	59.7
2	184.2	305.9
3	462.3	488.7
1	121.7	127	0	10833	16555	0	5337
2	479.9	182.6	1765	0	17498	0	0
3	328	349.5	24969	10889	0	12792	7669
4	59.9	139.8	24444	10246	7052	0	2174
5	24.8	498.6	4411	19019	10077	23806	11506
6	148.2	261.7	0	0	4709	23732	22565
7	222.7	372.5	2617	13945	0	2091	0
8	355.3	75.4	24178	0	0	0	19654
9	320	93.8	9309	7966	0	4530	12562
10	107.7	22.7	0	0	4741	2806	0
11	80.4	17.2	19203	17759	0	10625	4035
12	335.5	158.7	11732	4865	5861	3987	21077
13	143.5	130	0	13566	0	22699	0
14	48.6	239.3	0	12315	0	10674	0
15	382.6	437.9	13565	12572	0	13967	0
16	379	418.9	8656	23916	0	10479	20251
17	444.1	28.7	14832	8941	0	6164	23279
18	115.1	221.4	22293	0	9575	0	7561
19	6.6	377.8	5771	5153	10532	13929	0
20	37.3	26.3	11655	0	5695	14908	19336
21	319.1	111.8	8555	2131	0	12425	6047
22	144.9	313.1	0	22203	21049	18500	20689
23	112.9	126.6	5567	2470	5455	10313	21068
24	50.6	243.6	12348	15825	0	17461	16959
25	371.5	377.4	4717	0	0	0	0
26	464	162.8	0	4549	15781	0	11551
27	27.1	282.9	2400	11360	0	11603	6495
28	136.8	427.3	18677	7891	0	21754	17007
29	188.7	196.7	0	3778	1027	5621	12936
30	287	490.1	13732	0	16529	1286	0
31	284.4	469.7	0	5607	3117	9214	20474
32	376.4	494.3	2836	0	13044	2897	13012
33	364.7	179.2	15253	21116	19518	9913	0
34	159.9	85.3	8508	20838	0	24426	16023
35	322.2	186.4	0	11313	12999	0	0
