# 9a00e9d6-1334-4ec6-bfeb-8da7deabea92
6	4	2	32	20
0.0	70.5	38.9	62.2	81.8	69.6
35.0	0.0	75.2	100.0	46.6	16.5
44.4	95.0	0.0	43.4	16.7	64.6
74.0	42.4	63.1	0.0	53.7	56.1
66.8	73.1	89.6	83.2	0.0	22.3
12.7	83.1	62.4	80.6	28.5	0.0
1	24595	1	2
2	27780	2	2
3	37414	1	1
4	38918	2	6
5	24512	2	5
6	17148	2	3
7	22719	1	4
8	16432	2	5
9	15897	1	6
10	19672	2	6
11	16800	1	2
12	13225	2	4
13	36860	1	4
14	31309	1	4
15	17683	2	4
16	12342	2	3
17	33363	1	5
18	26353	2	4
19	20279	1	2
20	38085	2	2
1	390.2	417.4	156251	142747	86989	154439	185467	105565
2	127	232.4	133783	134119	120690	166189	181630	130881
3	420.5	156.4	160991	152006	120147	155440	186633	123321
4	374.4	381	188936	94290	96785	176299	181611	136658
1	230.1	222.3
2	380.8	26.1
1	186.5	108.7	13665	0	23799	3843	8552	0
2	215.2	498.5	13249	0	0	10003	0	4485
3	215.3	331.4	0	4837	0	0	12479	18028
4	270.5	461.6	0	15402	15789	22853	4076	7546
5	248.1	230.6	0	8069	0	18159	12087	20926
6	303.6	138.7	11027	0	1568	24242	17672	0
7	312.2	42.6	9120	13405	5047	8836	0	22271
8	9.2	26	5528	0	655	15198	0	4578
9	363.5	234.2	22656	0	16776	0	0	999
10	18.9	409.1	0	24019	0	12412	0	0
11	389.7	50.3	12785	0	5791	2350	13874	19970
12	494.6	267	0	19300	502	17466	18280	9463
13	451.8	54.9	0	16120	8409	4902	17429	15622
14	363	361	14170	0	15317	7156	14693	0
15	200.1	77.8	4405	12758	4832	0	8235	0
16	141.4	484	0	18792	9225	9043	24096	1098
17	464.9	407.8	8892	0	7950	19593	0	0
18	193.7	453.1	14210	643	11992	10061	765	0
19	436.9	296	24868	23640	2601	23903	0	3919
20	103.6	304.2	22828	21457	0	6745	16144	0
21	272.3	166.8	3581	10700	0	0	0	20162
22	141.6	206.2	5477	15904	14854	0	13830	19889
23	334.5	31.2	23145	11920	7227	0	0	16539
24	110.7	418.1	21226	0	19516	21617	4499	16257
25	293.2	410.7	8446	0	7179	14077	22588	0
26	48.6	391.8	18035	2112	0	0	12229	10026
27	121.4	454.7	14929	3250	994	0	17162	0
28	459.8	30.1	0	0	6771	0	24919	15942
29	370.9	484.8	20380	21770	15630	23202	8645	5010
30	488.2	197.9	16351	18057	0	0	15894	0
31	314	186.7	0	10026	17297	8359	0	8806
32	271.4	139.1	21439	0	22185	12345	24637	0
