# d6f4f5d1-7917-4eab-8f54-546148d4aa74
4	4	3	41	18
0.0	72.5	84.9	59.4
86.8	0.0	91.8	19.0
31.3	69.3	0.0	30.6
71.6	59.8	53.4	0.0
1	10966	3	2
2	20707	1	1
3	26610	3	3
4	20428	3	1
5	33323	2	1
6	20497	1	1
7	17664	3	4
8	10882	2	4
9	26362	3	1
10	24841	1	2
11	17483	3	4
12	37137	3	2
13	28157	1	2
14	20852	2	1
15	18465	1	2
16	23308	1	1
17	37290	3	2
18	16065	1	2
1	146	454	189881	223697	161157	153476
2	337	24	105581	254440	184963	135301
3	145	56	106748	173977	216721	209111
4	94	197	146211	161454	152844	173480
1.0	137.8	265.9
2.0	353.2	343.6
3.0	36.0	250.9
1	429	152	12077	21953	14404	18226
2	159	151	10259	5154	14016	6358
3	362	108	10556	24344	22779	8337
4	295	228	12332	20410	22811	15988
5	342	232	4862	14216	24720	19587
6	191	315	0	20293	0	5427
7	470	495	0	13887	22122	16963
8	479	132	10318	23958	0	17591
9	110	443	2263	0	14821	14819
10	179	223	1706	9834	17847	10856
11	72	167	1848	12141	19631	16488
12	396	74	0	0	3235	743
13	305	84	7564	16947	14498	0
14	286	314	21114	2031	0	4787
15	427	331	17861	0	0	7735
16	222	221	0	16305	0	23292
17	332	123	0	0	0	11569
18	26	385	1704	7302	7588	11823
19	151	36	0	2834	3375	8378
20	253	410	22093	18617	2779	12350
21	381	336	0	5201	8288	0
22	215	261	19650	16079	15005	15359
23	135	268	3394	10371	17135	0
24	308	320	0	3160	9781	20640
25	47	158	0	12601	1672	19850
26	180	164	2787	6764	0	8379
27	300	74	9092	9896	0	9668
28	86	286	22828	0	17243	0
29	350	440	0	16422	0	0
30	194	244	706	4425	0	3345
31	465	171	14925	12211	20560	0
32	482	105	17453	1438	0	0
33	115	252	12028	12024	16374	5103
34	0	461	6206	10906	23950	1766
35	324	333	19793	19847	7398	0
36	59	38	23769	0	23624	1840
37	212	440	0	13690	16182	0
38	172	123	0	23025	0	0
39	258	243	11933	0	0	23990
40	407	295	17622	4166	17709	9118
41	449	247	0	12878	22447	14452
