# 3852d7df-91dd-44b5-ac2d-b124c016b893
4	4	3	39	12
0.0	28.5	51.3	13.7
91.6	0.0	47.2	47.2
52.5	84.1	0.0	14.5
90.3	96.7	59.7	0.0
1	31647	1	1
2	16691	2	1
3	16353	3	1
4	11250	2	2
5	36340	2	4
6	12490	2	2
7	11519	1	4
8	35470	3	3
9	18457	1	2
10	23351	2	1
11	31693	3	1
12	31967	3	4
1	193	266.5	148767	150398	131910	146871
2	432.8	43.9	118020	183255	179767	165011
3	194.6	35.1	104484	193055	192078	160967
4	141.6	119	116220	167646	200926	210178
1	119.4	301.4
2	187.3	234.1
3	136.5	450.4
1	468.2	190.4	16640	6041	0	12037
2	29	350.9	3451	10350	24655	1220
3	299.1	397	0	15565	12491	5196
4	98.7	159.7	7030	4977	0	3500
5	69.7	261.8	11575	17266	21365	19691
6	158.4	11.1	8658	5381	12965	0
7	249.4	252.8	19096	5885	8436	0
8	121.6	478.6	8298	2720	14353	0
9	91.2	126.5	5888	994	0	10589
10	416.5	62.1	0	19180	12616	19265
11	320.7	152.6	24274	24364	6024	23877
12	249	141	0	4801	0	15901
13	312.9	337.6	12237	11302	15761	5931
14	309.7	45.5	0	18016	15537	5262
15	11.9	347.1	697	5593	21119	0
16	396.9	215.5	19583	0	24010	11350
17	434.9	249.1	0	9752	0	0
18	37.5	123.7	682	22122	4875	23217
19	183.4	201.3	2574	10746	0	0
20	418.9	493.4	13060	0	0	0
21	137.9	484	0	0	9581	24590
22	426.5	392.2	0	21523	10191	1083
23	137.4	313.3	658	0	1467	17825
24	68.5	262.6	12775	12021	0	0
25	193	414.2	21743	6840	24058	0
26	57.3	314.5	0	14743	0	0
27	376.4	153.9	21290	19431	0	9580
28	233.7	473.1	0	0	0	22727
29	86.1	197.4	15316	0	14841	7374
30	259	108.1	0	0	20109	0
31	118.6	423.2	24715	0	4343	15595
32	200.8	174	11428	13974	1013	0
33	70.3	427.7	0	14769	0	5488
34	133.2	66.1	0	17386	23894	9731
35	331.8	312.3	0	0	20950	23315
36	278.6	33.4	17963	24998	16409	0
37	61.5	425.2	21898	1571	0	21433
38	465.4	458.7	22280	7011	12317	15997
39	196.8	108.6	4924	15207	18486	18608
