# 1e06f68c-e428-4d8f-9e58-2810e9b8177f
5	4	2	48	10
0.0	15.2	91.2	90.2	44.3
37.6	0.0	73.3	19.8	98.3
55.3	97.8	0.0	92.5	31.2
81.6	55.5	65.0	0.0	26.6
26.4	50.2	24.0	94.6	0.0
1	21004	1	4
2	16770	1	3
3	27549	2	1
4	36999	1	4
5	28616	2	1
6	11468	2	2
7	22741	2	5
8	10105	2	3
9	15210	1	4
10	33747	1	2
1	154	102	212858	136167	138073	129614	219564
2	11	88	195088	123392	114372	154762	291936
3	369	270	243133	155648	135039	158011	260271
4	476	68	125424	184276	142145	112599	168155
1.0	194.8	414.7
2.0	27.0	251.4
1	357	12	6294	0	4835	0	0
2	126	394	20690	3575	13558	0	12563
3	84	215	5266	20963	9946	11281	11292
4	17	193	13829	7651	14671	19768	2552
5	19	470	11094	0	0	0	17853
6	11	29	17235	0	0	17010	20184
7	494	152	7831	0	0	21786	18318
8	58	35	16421	23229	1377	17106	21564
9	170	405	19309	0	6703	0	0
10	79	282	0	2626	0	9088	23145
11	478	312	0	0	0	0	13398
12	354	8	18154	2416	6259	4195	11055
13	463	285	0	2734	0	18020	0
14	277	476	538	2772	14155	2498	16868
15	238	410	22401	22027	4376	22350	18752
16	92	410	7175	13347	0	15755	11013
17	13	426	0	17961	18277	5429	8955
18	311	149	15621	11690	0	616	0
19	189	220	0	1473	21871	8308	7417
20	192	334	8993	4698	13710	4617	6487
21	425	76	1137	0	718	0	11273
22	316	101	22129	1266	9132	0	2644
23	330	427	0	20433	0	7681	0
24	461	425	2148	0	23037	5214	21080
25	75	391	0	21506	737	10803	19635
26	347	483	0	13915	0	22655	0
27	210	350	13184	20576	8803	24674	21860
28	193	130	0	22477	7096	10771	7146
29	388	295	0	11072	6464	0	8096
30	305	368	14767	21453	21524	0	2006
31	146	150	0	0	7251	2881	6229
32	147	293	13917	0	14032	0	8009
33	242	237	7784	0	0	0	0
34	467	168	6531	16146	0	0	22884
35	486	153	5435	7864	19592	0	4136
36	208	295	0	0	21367	6439	13259
37	424	402	19571	0	10039	20859	18246
38	315	389	11907	0	0	1866	22229
39	314	187	0	12426	15701	9187	10555
40	429	225	0	5882	0	0	0
41	307	54	18676	0	17206	3104	12128
42	359	108	7146	10019	0	0	7715
43	403	129	17317	15976	3790	11019	0
44	304	182	0	13489	1571	5385	17761
45	201	322	23210	20590	6174	6647	0
46	459	41	1786	0	14817	0	6265
47	446	254	16153	17145	4627	0	0
48	372	309	15748	0	21019	23980	20898
