# 8446749e-b47b-46f1-877f-433b38609a98
4	4	3	34	10
0.0	76.5	33.4	37.6
76.2	0.0	79.9	63.9
99.5	78.9	0.0	57.2
14.8	48.2	52.3	0.0
1	28747	2	3
2	18493	2	3
3	30046	3	3
4	38044	2	3
5	25868	2	3
6	37387	1	3
7	32616	2	4
8	35558	2	1
9	34096	2	4
10	22912	3	4
1	132	61	122774	89934	105846	138351
2	316	78	106267	84194	95785	139160
3	83	287	180289	95416	156311	87562
4	205	345	114030	97607	96268	79886
1.0	299.4	171.9
2.0	41.1	468.7
3.0	276.0	343.5
1	492	188	5322	0	6015	20725
2	348	419	15768	1924	0	2883
3	95	63	18727	0	0	15283
4	471	444	6035	12347	628	20066
5	59	355	0	0	9856	0
6	22	158	4680	0	16650	6386
7	412	173	8799	0	9989	0
8	397	477	664	4450	12236	8504
9	242	426	20028	14632	3705	2406
10	24	314	0	0	0	13610
11	288	447	17135	19991	1448	0
12	68	428	0	878	0	0
13	266	153	23064	1832	11656	523
14	392	191	633	5408	21932	0
15	490	269	18556	10085	23326	13501
16	183	299	19225	6394	0	13280
17	122	58	21782	0	9290	16023
18	461	276	0	0	8396	0
19	368	76	0	13112	18438	0
20	470	413	13701	12117	3466	2482
21	66	36	13289	16262	3294	0
22	374	234	11705	0	12943	14360
23	161	243	0	7617	0	5521
24	65	382	22843	5273	0	0
25	347	476	0	5189	5504	19400
26	45	271	24782	10884	15799	18081
27	244	116	0	22161	22142	5791
28	408	347	21748	14882	0	6281
29	313	188	0	16349	2216	12216
30	371	38	0	3390	13787	1630
31	19	151	22452	0	17223	11817
32	166	174	0	0	4071	5924
33	332	413	19353	15474	14795	0
34	30	359	0	16019	7463	0
