# 0970d09c-5768-4379-8c37-49fde939abeb
6	4	3	53	14
0.0	76.4	80.3	50.9	98.2	78.7
40.4	0.0	63.9	78.1	64.5	97.0
21.4	15.3	0.0	48.7	23.7	84.4
93.8	29.9	85.4	0.0	11.1	76.0
62.6	82.0	49.9	83.6	0.0	66.8
37.3	35.0	71.8	57.1	99.1	0.0
1	30520	2	5
2	24395	3	1
3	26799	3	2
4	11339	3	3
5	12167	2	2
6	12201	1	3
7	34032	2	4
8	38391	2	1
9	28528	3	3
10	11016	1	5
11	19006	1	4
12	35024	1	5
13	26872	3	4
14	21579	2	6
1	323	230	369069	256322	244849	130021	202573	290378
2	41	355	345267	253562	159679	130645	273438	272989
3	319	222	341369	271956	258168	115372	197940	281849
4	425	454	349664	171782	153691	194150	162174	278458
1.0	403.6	292.7
2.0	359.4	138.7
3.0	74.3	184.2
1	44	148	16115	0	6715	20071	12548	21973
2	492	279	20378	20269	20769	0	0	0
3	95	98	20850	14897	11348	7033	0	4691
4	323	164	0	23842	8113	806	9752	24964
5	494	67	20179	0	6664	0	11090	0
6	142	415	21645	0	0	8672	4336	8027
7	279	479	5057	0	0	576	22201	7995
8	490	330	0	22340	3824	18071	24237	1441
9	155	40	0	0	15079	10842	0	22472
10	278	316	12203	0	21573	0	0	16417
11	81	151	4988	2296	15211	2590	0	23829
12	61	226	20296	0	21084	7450	12272	0
13	324	361	17241	20509	23655	0	9433	0
14	234	193	20615	11020	19253	0	0	0
15	143	313	20696	1870	4298	0	9400	1801
16	133	455	13839	12916	7498	0	2133	14683
17	432	386	2643	0	9994	8437	0	0
18	12	4	16927	15881	0	17064	6124	22890
19	275	342	8933	0	0	12469	1683	0
20	479	332	5524	2004	0	0	14964	0
21	249	230	7916	0	0	19426	0	0
22	491	88	0	23696	18361	23628	12437	590
23	278	180	17585	0	14777	0	20717	0
24	276	41	1278	10314	0	0	18584	11390
25	409	239	9081	0	0	17640	21851	15760
26	47	124	24695	0	2402	1439	19795	14849
27	308	207	6268	22274	0	0	0	1911
28	414	344	18701	16565	15740	2596	2260	5505
29	402	490	15454	1189	22408	0	3002	18558
30	430	3	20909	6558	6216	3439	24558	13359
31	153	32	15891	0	18202	1504	18286	21968
32	415	486	0	22285	14676	0	23001	553
33	303	102	0	2006	0	24555	23458	0
34	91	149	19343	23931	16828	9039	8206	22367
35	186	14	16151	14724	8525	19917	20096	0
36	118	468	5375	11112	1020	0	0	5563
37	458	145	16542	20061	0	0	1265	14249
38	442	273	6894	15489	0	22505	16229	0
39	143	5	0	3255	0	11379	12716	23359
40	206	367	7055	0	6381	4702	12339	0
41	297	306	17391	3209	0	2215	0	18342
42	193	75	5683	8564	0	14498	5630	0
43	318	326	0	1981	0	8249	7361	0
44	375	252	0	11148	19742	0	3964	21327
45	341	244	19219	20283	19427	0	23188	9062
46	332	302	4859	0	9280	0	3442	8669
47	40	181	22961	24884	10453	10018	2242	2150
48	223	284	6285	0	5866	4190	0	24408
49	309	497	17337	5395	0	23683	14228	0
50	228	267	20809	18173	16908	11560	9779	20380
51	60	254	23137	23135	0	10666	13890	23374
52	68	396	23252	21602	7188	0	14900	11494
53	6	235	21775	11653	20036	0	0	10794
