# 04779823-7337-4356-a385-1ac726b88a73
6	4	3	47	12
0.0	78.3	30.1	35.2	19.0	21.7
74.8	0.0	96.1	91.2	39.2	47.6
43.8	25.2	0.0	58.3	72.4	56.8
48.4	91.4	15.0	0.0	19.9	19.8
39.5	37.2	17.6	61.2	0.0	67.8
64.0	89.6	86.6	39.3	49.1	0.0
1	30651	3	3
2	11397	3	5
3	39578	2	4
4	33473	1	3
5	16389	1	2
6	31193	1	4
7	11394	2	3
8	27579	1	6
9	23745	2	5
10	25798	3	2
11	10108	2	6
12	29834	1	1
1	311	452	165853	243834	247325	164113	186805	293850
2	361	350	149393	244491	238335	147503	139564	268470
3	238	482	155807	182506	191954	181389	238263	292880
4	101	363	188176	237550	213152	250719	223297	227312
1.0	416.3	467.9
2.0	5.2	357.8
3.0	366.8	454.3
1	329	434	21924	0	0	4777	3418	20428
2	87	433	21886	0	22665	18877	13519	24255
3	215	458	1749	9740	12712	14278	0	14907
4	93	458	587	0	23882	23341	3066	24437
5	250	128	0	20175	21485	22937	24004	9581
6	168	124	3235	16808	4767	0	13241	7315
7	209	214	16641	2873	2947	0	3362	0
8	396	342	1520	0	12958	19063	0	16451
9	297	298	0	0	5238	2954	17608	22107
10	373	263	8493	14127	0	15700	0	20688
11	381	333	0	20170	13928	20643	24341	0
12	29	258	0	21823	21460	0	0	0
13	342	394	7208	1037	10809	14542	8354	12339
14	25	110	0	22249	11586	0	0	7035
15	282	496	6119	14641	22691	4430	23687	1458
16	407	241	2322	0	14152	654	5882	556
17	343	291	1911	18152	3223	16171	21910	0
18	195	208	6679	3677	0	0	20037	14573
19	294	349	19557	9444	1119	5229	3129	20937
20	69	185	1911	20162	10796	20136	18894	0
21	312	202	15271	0	23673	0	15610	0
22	486	324	0	0	1004	4802	0	18937
23	207	284	12652	4355	0	23733	0	0
24	414	86	5112	0	1655	12012	6218	0
25	308	272	6784	21440	0	3091	2069	8715
26	413	432	20778	24434	20970	20482	0	22329
27	371	272	2874	0	21673	14659	12638	6593
28	169	110	17575	18666	20497	0	11339	3810
29	107	414	681	0	2817	6085	7240	18918
30	326	72	2980	0	10451	0	0	23576
31	294	308	0	20405	19566	14039	0	0
32	470	368	10665	14694	0	20752	23585	0
33	415	61	10440	19037	21370	22237	9546	4032
34	276	234	5750	15251	0	2679	2347	13085
35	207	105	0	2903	14535	0	21833	11350
36	200	147	3415	4874	0	17995	0	24932
37	35	469	0	8463	18341	0	22437	7278
38	303	405	17716	21186	0	22394	852	11471
39	449	380	20337	2226	0	9171	14673	0
40	395	55	16874	9711	9993	2274	4908	11252
41	414	29	0	1839	14000	13253	10089	18771
42	28	478	11140	20236	19413	18511	23304	7392
43	252	477	0	0	0	0	24002	24367
44	274	380	20767	0	0	0	1738	14811
45	304	24	20510	12265	15581	18477	0	12053
46	218	347	20527	0	17084	0	19582	17427
47	80	180	0	508	10232	20534	16500	0
