# a807b4c5-e6bf-4819-9154-2502d246d79f
7	5	2	40	19
0.0	32.0	51.1	10.6	99.6	31.5	39.9
30.2	0.0	51.3	48.5	69.2	18.5	49.7
92.1	95.5	0.0	59.7	69.4	98.8	47.4
92.8	16.5	74.3	0.0	72.5	13.5	97.7
75.4	19.4	80.7	91.4	0.0	93.7	20.1
97.9	32.4	57.8	97.9	77.2	0.0	85.9
97.2	30.7	19.1	80.8	49.3	47.0	0.0
1	14012	2	7
2	30945	1	4
3	29407	1	2
4	34681	2	6
5	13158	1	2
6	19754	2	5
7	17580	1	5
8	36122	1	7
9	20958	2	3
10	11127	2	6
11	16992	1	5
12	22650	2	3
13	23492	2	1
14	13396	2	1
15	20691	2	3
16	21507	2	5
17	33875	2	3
18	17712	1	3
19	18100	2	2
1	278.5	469.8	96188	72908	138231	84297	121709	90290	137481
2	68	494	130563	106447	149248	159451	149976	83322	81393
3	38.2	498.3	138261	117722	137533	87500	114283	83447	84297
4	399.5	286	72344	124020	135135	121651	157042	149799	115497
5	15.1	282	87447	107841	88094	95909	115651	136027	94011
1	487.7	397.6
2	122.8	196.6
1	253.1	53	0	13799	23005	22875	3714	17353	11889
2	293.5	285.4	19603	0	13667	0	9185	5725	0
3	262.8	210.1	0	0	3914	6091	9758	11482	13855
4	449.2	487.4	0	22880	0	6569	0	1060	4199
5	70.4	200.9	23972	24895	688	12129	0	19346	9015
6	118.4	15.7	9783	20676	23135	12258	13859	0	0
7	204	57.6	5528	0	0	12482	14514	5411	1865
8	276.8	280	9135	0	0	17721	21448	16694	5018
9	295.7	320.6	13692	17174	0	0	20000	15202	21096
10	100.6	258.3	4168	0	0	0	0	1000	12527
11	334	406.3	11694	0	0	13043	0	5495	3559
12	281.9	249.2	0	22150	17377	0	0	0	0
13	234.4	285	0	0	6998	11258	4575	0	0
14	256.3	479.7	0	0	2499	0	23525	0	15993
15	352.4	320.9	12447	6423	792	0	18379	8525	19503
16	108	442.6	0	22972	9210	3754	14003	3852	4184
17	244	259.2	0	0	6917	17690	12305	19893	10989
18	394	245.6	23738	0	2866	9103	15009	6648	17167
19	320.9	91.3	8376	0	20167	0	14230	19579	12209
20	116.7	105.4	0	7092	0	0	0	20361	6687
21	277.6	40	18475	9782	0	13646	16740	0	14558
22	306.8	246.5	0	0	10685	15123	0	0	7842
23	37.5	91.3	22043	0	1114	0	0	13996	0
24	316.2	360	0	882	0	3736	0	1065	1607
25	261.3	187.7	6128	21690	13778	0	24786	23094	6884
26	476.1	74	7203	12119	0	16278	0	13257	14304
27	199.3	378.4	0	0	23209	0	20826	4753	13583
28	324.3	380.3	11545	23683	6784	12629	3103	13427	15678
29	488.7	119.2	13183	0	23097	0	0	11110	0
30	137.2	474.1	0	0	4730	22395	0	14211	0
31	124.3	219.5	0	0	17902	10527	5935	21666	13042
32	423.1	297.1	10184	4775	4180	22769	0	0	0
33	447.4	293.7	0	0	20697	9586	24717	0	6330
34	56.8	258.5	23781	16271	1281	0	20993	0	20300
35	15.1	256.3	18160	6928	0	19992	0	0	0
36	281.6	316.3	0	0	23174	0	0	0	23926
37	489.7	339.9	0	0	10650	5463	4009	17534	6280
38	166.3	45.8	14566	14396	6759	11597	1662	10292	0
39	41	341	0	0	0	0	19939	0	2543
40	81.9	410.2	6859	0	7576	24483	0	5009	11223
