# 8f71ed9e-3078-4c84-a47b-8ee6f770eff2
5	5	2	31	10
0.0	57.1	76.5	76.4	36.1
53.9	0.0	38.6	78.3	76.8
19.0	56.0	0.0	29.9	96.8
54.3	69.5	39.7	0.0	35.8
54.3	53.0	92.4	67.5	0.0
1	17778	1	3
2	21622	1	3
3	33700	1	2
4	35321	1	1
5	10506	1	3
6	14983	2	5
7	13952	1	2
8	36192	2	3
9	28862	1	3
10	34204	2	5
1	186	358	115928	116630	116549	129522	138965
2	109	283	71525	130987	108582	119927	75549
3	215	183	130737	108614	137809	79203	124103
4	364	164	74882	105154	138731	89413	97649
5	459	347	71900	124846	123595	118964	123249
1.0	102.7	63.1
2.0	176.9	258.0
1	281	142	24654	0	0	8823	0
2	175	148	23005	0	2593	10495	9942
3	316	256	6106	19078	0	1619	17307
4	474	127	0	0	10698	7451	7974
5	348	166	0	0	24766	4285	0
6	126	9	24296	9622	9234	15017	0
7	52	299	0	0	20847	0	0
8	109	57	5763	23948	5266	18720	0
9	361	283	23339	0	8028	14963	0
10	26	188	14129	11167	0	23163	0
11	152	436	0	0	941	13197	0
12	285	137	10498	24796	21146	15881	17010
13	394	97	4907	0	8862	0	625
14	426	53	0	17682	0	0	18468
15	208	11	0	18247	13593	22123	21569
16	179	336	19194	11222	9824	8091	0
17	291	372	0	12176	13814	1862	22490
18	481	456	23498	4014	21922	0	0
19	158	461	16282	6061	0	24138	24184
20	422	291	0	20114	17395	0	0
21	90	97	0	13719	10199	22540	24328
22	66	248	14599	13479	13294	0	14256
23	473	441	11539	2567	18530	24480	24687
24	191	426	21802	9192	16091	13423	0
25	116	461	0	21372	13916	16995	8948
26	351	117	0	0	10416	0	2000
27	313	51	14856	24234	19391	0	12109
28	120	37	0	24884	10304	0	8317
29	251	307	20440	19948	21973	0	14991
30	38	268	3301	6599	7231	0	14602
31	442	276	4248	0	10222	15001	21891
