# 89b7592b-fa9c-4996-a1d7-c080035aa136
7	4	3	48	16
0.0	57.5	60.7	63.4	94.4	80.3	39.1
97.4	0.0	92.0	73.2	17.5	47.8	75.2
88.2	59.6	0.0	48.1	94.8	64.2	43.1
59.2	35.7	36.8	0.0	55.7	53.4	29.8
47.2	27.2	10.9	55.3	0.0	93.6	78.0
92.6	83.1	31.6	61.5	46.1	0.0	43.9
22.5	35.1	62.0	37.3	33.6	95.2	0.0
1	36225	2	4
2	39109	2	1
3	24944	2	7
4	24629	3	2
5	15973	2	1
6	12665	2	2
7	26763	3	7
8	21635	1	5
9	10213	2	6
10	27811	2	2
11	11016	3	1
12	11054	3	5
13	22710	3	2
14	11858	2	3
15	13972	3	4
16	19767	1	4
1	307	70	187698	160435	196347	145315	183992	208146	190380
2	156	324	173547	245674	236393	154279	211672	217165	191436
3	254	200	231685	238031	197951	163912	229468	184153	258415
4	129	171	143925	224693	149245	199116	223087	136096	236930
1.0	271.3	149.8
2.0	327.5	484.4
3.0	178.1	149.7
1	150	448	4855	903	17115	0	12522	15750	0
2	351	206	0	0	22034	0	11824	3018	14644
3	2	164	12971	12995	23702	10824	16170	19895	0
4	416	95	0	23189	9810	8942	0	0	16598
5	158	48	0	21661	6800	0	2753	0	18048
6	56	455	7641	16347	22178	6341	0	7026	12692
7	10	466	19810	6653	6059	4289	0	1262	21651
8	94	160	1250	0	0	2130	13190	11939	8988
9	170	171	0	24408	798	0	0	6785	13213
10	230	213	24375	16555	16099	21029	11016	3740	0
11	276	199	14420	0	20439	0	13276	21341	18911
12	468	147	0	0	5819	21003	10360	23988	23459
13	340	334	9200	14064	0	19889	0	10492	0
14	242	192	2264	0	7921	14088	19933	0	21351
15	8	461	0	24529	11661	20620	5597	0	0
16	84	106	19668	16784	0	0	0	1090	17479
17	327	444	0	3117	0	21187	0	0	10519
18	396	412	16292	5491	20319	12404	5196	15789	8150
19	325	121	6914	7100	23466	0	0	20494	7623
20	464	89	22111	0	4368	0	12366	9159	20961
21	350	243	516	0	820	2055	12181	13292	2524
22	139	133	0	16945	23666	16736	1952	1186	15194
23	412	262	13831	5376	10068	9510	8796	0	0
24	470	448	18595	0	7371	15416	22229	11968	0
25	403	83	18120	17898	0	0	18813	0	0
26	344	320	12864	0	19672	11802	0	0	19294
27	201	378	0	0	0	734	19237	0	14072
28	357	31	5300	23706	2545	20508	10012	0	8645
29	251	305	21947	19259	23644	10158	16500	6798	21937
30	282	60	0	0	11697	2684	3145	15357	0
31	28	400	0	9068	17870	0	2199	0	11399
32	348	493	20149	0	14627	15336	10020	13354	1730
33	246	367	0	0	0	7159	0	20551	0
34	400	280	0	3672	20421	0	1322	22210	1961
35	212	256	0	0	6200	6488	0	0	0
36	137	340	6119	8837	13476	0	12002	7135	0
37	344	312	0	0	18585	5284	10381	6521	12521
38	424	182	3623	19967	0	17113	0	0	8295
39	195	397	22914	0	7895	0	19534	0	0
40	81	386	0	17685	18200	16271	7602	2531	1845
41	359	314	12316	14206	8994	0	21492	5948	14879
42	147	249	7981	0	2611	11285	0	13063	21993
43	303	92	18188	14388	0	21692	2505	8439	19190
44	217	210	18732	0	0	11449	18384	14165	0
45	408	336	0	0	0	0	12107	17498	0
46	20	268	5204	0	1081	0	13969	13336	21810
47	386	40	17096	23705	24472	13067	0	24192	0
48	314	85	8329	19735	16199	15689	2631	22001	11938
