# c8e8caa3-379a-429e-bb22-c0446281f69a
6	5	3	43	20
0.0	42.0	71.1	78.5	97.5	13.9
63.3	0.0	78.8	53.1	92.0	12.5
13.2	88.9	0.0	96.6	92.5	60.0
84.1	12.7	44.9	0.0	49.8	95.1
35.6	96.3	12.7	90.0	0.0	59.4
89.4	87.2	72.0	45.8	69.2	0.0
1	21066	2	6
2	11647	2	3
3	39389	1	2
4	20143	1	1
5	21145	3	2
6	37341	3	2
7	39850	1	5
8	18850	3	4
9	16022	3	6
10	31348	1	5
11	31929	1	1
12	24118	1	4
13	38950	3	5
14	36283	3	5
15	37433	1	2
16	13318	1	2
17	12195	3	4
18	23793	3	1
19	18698	3	5
20	26947	1	1
1	178.2	84.6	116358	162939	176911	133845	125526	151770
2	0.9	96.7	138224	150311	133399	126881	154189	200860
3	241	196.5	150092	192688	122305	238963	152515	173202
4	71.2	56.3	124156	120674	149088	159998	114937	186837
5	53.1	379.2	94271	167589	105860	128840	116524	184224
1	169.4	412.9
2	499.7	398.3
3	110.6	461
1	221.8	123.8	0	11699	16847	9987	15860	23323
2	396.3	325	11802	24901	22303	0	12119	0
3	158.9	134.6	0	11567	10344	15739	0	9419
4	287.1	456.2	0	21780	3706	22999	0	1914
5	213	447.2	0	12883	7306	3032	0	1444
6	295.8	486.6	0	13006	0	9471	20054	6709
7	55.6	143.1	1867	1597	11994	9094	4907	0
8	342.8	395.5	22274	16974	24474	0	0	4746
9	281.1	78.9	19448	20478	10042	12704	9185	24457
10	170.8	290.9	0	15792	12750	9296	0	9829
11	104.5	71	2522	12826	0	2197	18538	23797
12	253.6	322.7	3479	0	7346	4654	0	18801
13	240.7	106.9	18432	0	9412	8751	0	6735
14	124.1	90.8	805	14229	12018	23635	4687	3958
15	54.9	265.4	0	0	4427	13136	0	23385
16	97.3	290.7	0	0	22222	23297	18143	0
17	197.3	305.5	0	0	0	20468	10011	18527
18	30	435.6	1069	12740	13305	15283	963	18818
19	116.7	114.1	0	16083	14820	0	18406	0
20	416.6	355	4539	0	24951	15976	0	21111
21	453.1	466.9	0	0	4919	770	14707	2403
22	324.2	390.4	19885	22461	0	17359	0	12743
23	184.4	9.2	0	20012	22030	11528	0	9875
24	271.9	326.5	17093	14333	13043	19476	0	883
25	328.5	39.8	0	20535	0	8474	12906	19533
26	369.1	102.5	2800	0	21097	0	20626	9095
27	425.5	133	20960	22014	24066	16947	15612	12047
28	466.8	470.8	13101	21147	2587	13283	6202	12141
29	410.1	126.2	14883	0	3563	0	0	24116
30	377.1	472.5	24312	0	0	16517	0	19404
31	231.1	302	1371	10537	8176	21505	9189	7249
32	99.8	275.5	23930	0	0	24069	21227	23953
33	0.1	295.8	0	0	2104	2370	17988	11926
34	345.1	301	16068	10432	15952	15511	0	0
35	404.7	221	24160	21301	3819	0	22228	16578
36	130.9	186.3	23334	15210	24155	2880	20743	21664
37	416.4	349.4	13921	7646	9290	16077	9679	0
38	269.2	470	0	0	0	21301	3928	11772
39	115.8	181.1	0	0	0	22732	21183	6177
40	20	486.5	0	13345	0	2340	0	2683
41	178.2	289	16013	14032	0	2395	23001	0
42	441.3	156.4	16252	0	24747	20634	0	9429
43	375.9	339.5	14434	22145	10630	22484	19736	0
