# 531e3231-2d96-455b-82f4-29ee5faf18cf
4	5	3	40	10
0.0	67.7	35.8	80.4
85.1	0.0	99.9	67.8
99.6	90.0	0.0	52.6
88.0	68.6	19.5	0.0
1	23395	2	1
2	32120	2	1
3	36782	3	3
4	30955	3	2
5	15165	3	4
6	29602	2	1
7	22581	3	3
8	19647	3	3
9	23363	1	3
10	17918	1	1
1	66	163.4	172056	130417	110019	84505
2	349.7	49.8	96223	152396	129295	129065
3	189.9	287.3	186197	209876	191416	92772
4	141	160.8	145451	122772	143581	91809
5	34.6	208.8	109495	224989	131639	100965
1	75.2	470.9
2	250.8	227.8
3	130.5	109.5
1	424.5	171.3	21231	22371	0	947
2	56.5	394	0	17317	0	22832
3	367.8	60.3	0	2083	10989	0
4	474.8	51.2	22443	4859	864	0
5	296.4	137.3	19637	19453	0	0
6	158.1	152.5	15337	14656	4003	0
7	245.7	336.4	8811	15756	5536	22404
8	217.6	19	0	16465	18075	0
9	186.6	211.1	3224	17740	4467	15340
10	103.9	275.7	0	12432	14048	6373
11	359	235.9	758	20677	0	0
12	261	442	10857	18155	0	11494
13	224.6	205.6	6744	21986	13757	20167
14	471.7	38.9	0	0	17374	3652
15	33.8	335.6	0	0	8103	0
16	468.7	170.5	5778	0	19406	5412
17	373.2	93.7	16361	0	14016	4166
18	238.5	88.3	0	24816	17704	10429
19	309.8	113.5	21871	7323	0	0
20	420.1	16.9	24299	4710	23396	0
21	165.4	436.9	20717	19778	5779	1720
22	301.2	410.6	7860	0	19011	17878
23	421.3	195.4	13837	17918	19502	21048
24	360.2	214.2	0	8784	4380	0
25	91.5	223.9	0	0	24622	15211
26	488.9	114.7	0	23361	6161	0
27	399.7	69.2	15548	13757	0	21781
28	438.8	123.5	10808	15719	13883	23945
29	214.3	295.4	23575	0	23120	0
30	69.8	205.8	0	0	756	15062
31	456.2	459.6	9168	10623	19016	24094
32	372	431.7	16731	18146	21089	722
33	193	142	0	14024	19831	1682
34	129.2	327.2	21063	22468	1960	0
35	221.1	416.8	12739	11065	20115	0
36	177.4	171.6	0	0	18715	3503
37	171	420.8	0	22795	14043	0
38	202.5	59	14955	8995	12049	24377
39	287.9	432.2	23416	22224	22102	0
40	456.3	348.5	16454	21215	13491	0
