# 905d10e5-4e70-4e59-9f43-cd8bcffed59d
7	4	3	31	14
0.0	12.7	18.5	58.9	27.9	36.2	74.8
33.5	0.0	47.6	36.0	29.0	45.1	40.1
50.8	59.6	0.0	16.4	49.8	68.9	39.0
70.2	25.7	16.9	0.0	68.7	68.2	97.2
31.1	59.0	35.7	74.8	0.0	49.0	93.1
46.5	91.8	15.9	28.9	15.8	0.0	50.6
33.2	62.1	11.5	46.7	92.2	81.3	0.0
1	37012	2	7
2	27632	1	7
3	19924	1	7
4	17480	1	4
5	26776	3	5
6	13884	3	7
7	25804	1	3
8	24974	3	3
9	24805	2	1
10	22517	1	3
11	28666	1	6
12	26191	3	1
13	39377	3	2
14	37673	1	3
1	362	285	92371	93524	95220	124643	94135	153819	145016
2	197	322	102701	131879	124387	140201	132108	175708	140838
3	269	134	134263	160157	120994	104214	136602	182060	147057
4	168	292	109473	91597	142710	115125	122633	180267	116106
1.0	50.5	228.2
2.0	67.6	148.9
3.0	267.1	220.8
1	470	398	0	18405	15402	7595	11414	0	0
2	144	71	6534	7197	0	14386	24399	0	3547
3	288	369	9472	11113	24632	12572	6026	0	18680
4	432	313	0	13095	0	0	4450	12723	7855
5	304	250	14343	12225	20241	10472	0	0	1381
6	347	412	516	22542	10813	5499	15610	20904	21781
7	427	103	15261	5666	0	0	21969	23700	19490
8	239	298	15879	0	22538	0	0	16960	0
9	125	498	1946	0	0	24324	6084	0	0
10	113	496	0	12197	1823	16423	20759	19745	5267
11	243	60	1613	9668	24254	4396	18254	24622	24626
12	278	408	11704	23758	0	7743	3868	13300	0
13	235	300	23213	12460	21116	3021	2014	0	22594
14	216	454	3666	1010	0	23479	6074	10386	15752
15	16	183	18618	17306	969	0	0	11560	19708
16	33	259	10805	11711	856	0	24815	15510	0
17	414	242	0	18780	0	20679	0	0	17115
18	93	442	17231	0	0	2192	1398	8734	3172
19	211	352	0	0	9228	0	19380	7850	21070
20	194	360	0	24604	0	19446	14193	0	0
21	122	340	3495	1668	19825	0	0	23889	17476
22	45	131	21599	0	0	14196	4406	18440	0
23	39	193	9839	861	8669	4610	22931	4716	0
24	25	268	4385	0	7267	11753	808	3877	0
25	357	104	6315	0	24082	0	10327	8289	22345
26	33	219	19757	11081	7173	12953	20928	18827	18423
27	323	255	0	19018	22073	20113	19156	0	22505
28	465	392	21245	20554	7439	24261	16840	11109	10050
29	115	451	0	7728	19841	0	0	21150	12548
30	305	332	7596	19009	19350	0	0	14957	15612
31	140	146	0	0	0	0	857	0	9600
