# cb9d39f3-9345-41be-b512-bc67b4761d78
7	5	2	32	20
0.0	55.3	44.8	84.9	54.3	60.5	78.7
18.1	0.0	96.5	56.5	71.0	35.2	39.2
56.9	18.5	0.0	44.9	87.3	40.1	20.9
72.6	18.9	72.3	0.0	97.0	76.1	69.7
17.4	24.0	27.9	79.7	0.0	51.3	74.0
22.9	87.6	22.6	71.5	57.3	0.0	72.8
39.7	87.0	72.8	65.5	46.9	97.2	0.0
1	34281	2	1
2	34013	1	2
3	14737	1	5
4	28580	1	6
5	39572	2	3
6	14984	1	1
7	23090	1	1
8	22757	2	4
9	31472	2	3
10	36421	2	6
11	22646	1	4
12	10962	1	6
13	24886	1	6
14	36160	2	4
15	39470	1	5
16	36733	2	3
17	31786	2	2
18	26669	1	4
19	23317	1	2
20	33424	2	4
1	216	11	109680	147071	86351	72975	160340	75318	101672
2	370	371	87682	83516	81303	109319	141684	106439	82904
3	4	387	68216	149771	75394	121931	90447	110684	121678
4	58	269	85128	113534	78490	77640	88887	110121	92995
5	421	77	74069	124830	97227	118968	106875	110207	134364
1.0	172.4	366.2
2.0	499.5	7.8
1	69	486	2774	0	6730	13599	0	15304	0
2	12	119	19364	18309	3305	8106	21561	0	22330
3	297	68	2719	12817	14640	0	700	0	0
4	341	210	7727	0	0	10099	17240	4842	0
5	342	138	12700	3852	1488	17938	21753	0	15419
6	409	345	0	24790	551	0	5130	0	0
7	360	120	22919	20977	6845	0	19562	4357	20514
8	4	219	0	0	2900	10629	22626	0	18391
9	446	168	3147	19311	0	2821	20609	0	18600
10	44	443	0	1334	0	17048	8030	17822	23104
11	53	10	0	18242	16379	0	9672	20293	0
12	244	190	15416	0	3569	10545	14540	3724	14162
13	183	472	0	23565	24260	7870	12985	17407	0
14	28	154	20635	15099	956	0	0	0	8652
15	382	166	17717	5906	21216	3640	0	9524	21887
16	204	259	8134	7885	9887	9294	20380	21241	21549
17	30	179	13475	17252	0	12953	12752	15402	0
18	31	116	6302	14184	1396	8642	6857	3718	23985
19	366	303	17688	23115	14359	5801	10840	0	22239
20	358	214	22326	0	22395	3703	11615	0	21161
21	262	304	0	6459	0	0	11496	10783	2705
22	169	246	24160	1613	16567	13221	0	10575	19875
23	339	322	0	10168	24041	19181	5093	24970	0
24	247	129	18154	7113	0	0	4535	5838	9464
25	361	486	0	4127	17410	5161	0	20539	14626
26	275	435	6466	5216	24628	12340	15973	0	0
27	386	183	3096	14986	0	24157	19941	5374	0
28	161	292	0	0	9423	23175	18643	18102	16539
29	56	453	13376	20869	0	0	11397	24705	0
30	343	167	0	0	0	0	17670	4316	3186
31	17	367	0	16917	21822	22075	19938	18253	2385
32	324	11	18871	14949	20690	0	0	24114	0
