# 710b8a7c-a364-46b6-8752-8fdf4c515ab4
4	3	3	44	14
0.0	95.6	14.8	57.4
46.3	0.0	61.9	63.9
83.1	21.7	0.0	25.7
47.6	44.6	26.8	0.0
1	33226	3	3
2	35159	1	2
3	12091	3	1
4	15515	3	1
5	26827	2	1
6	31577	2	1
7	26018	3	4
8	31351	2	1
9	14495	2	1
10	16064	3	3
11	27607	2	3
12	29622	2	3
13	34249	1	3
14	24430	1	4
1	321.5	398.9	163825	224688	244269	301256
2	270.1	186.4	161250	184141	223958	280729
3	21.6	371.4	211283	226050	226622	282246
1	153.6	472.2
2	210	355.8
3	486.1	191.1
1	320.9	37.8	0	23145	20243	10142
2	260.9	178.9	3331	14093	0	8600
3	257.6	88.7	0	0	5318	0
4	259.4	352.9	0	3068	19054	11662
5	36.7	56	2408	3336	1859	24443
6	440.8	104.5	0	977	5743	0
7	190.7	325.5	3811	1758	0	9139
8	474	459.6	993	13801	12062	9692
9	472.5	425.4	0	0	19618	20617
10	84.1	401.4	11761	7863	0	0
11	229.7	146.9	1321	0	15218	21958
12	78.6	361.9	6376	15162	17360	6813
13	440.8	43.1	12387	4458	11479	10920
14	472.3	383.1	0	0	18387	0
15	449.3	234.5	18972	3720	9033	2263
16	4.2	393	12720	20881	21433	23558
17	104.2	324.9	0	0	7377	24564
18	4.4	484.6	0	8627	17331	0
19	283.6	414.4	6919	23623	0	23798
20	15	102.3	8926	19369	7405	0
21	39.1	126.7	3288	0	3588	18144
22	101.6	77	13485	10658	0	13213
23	241.9	29.8	0	7733	12137	21224
24	424.1	231.3	24788	11534	0	15925
25	475.4	294.3	21547	14594	0	21937
26	372.3	288.4	0	21106	18670	626
27	295	47	0	2621	0	0
28	466	225.7	12921	21022	0	0
29	217.1	468.2	9242	22113	4882	0
30	33.8	285.9	1761	0	0	0
31	24.5	456.2	0	0	20766	9250
32	261.3	355.9	4280	16126	7509	12410
33	383.9	72	17104	23376	6948	0
34	141	300.4	7900	3249	9414	0
35	50	326.4	0	21733	0	19867
36	99.9	299.6	10025	6601	24370	12217
37	457.3	140.5	10232	1989	13831	9365
38	240.1	281.5	0	14578	19980	5176
39	363.2	247.8	4743	0	0	7461
40	369	180.3	7790	0	7869	0
41	240.6	314.2	17623	0	24844	22814
42	129.4	196.5	12127	5865	24289	16951
43	110.1	436.1	8327	0	8331	24622
44	335.4	304.9	0	0	9621	0
