# 7e89ec4e-1f15-4d36-8e0c-4c192b9ea721
4	4	3	41	15
0.0	55.8	38.5	73.1
66.8	0.0	87.3	60.7
94.4	91.3	0.0	48.0
91.2	23.9	69.9	0.0
1	15274	1	4
2	29303	1	2
3	25278	3	3
4	26619	1	4
5	39442	1	2
6	22430	3	1
7	31627	3	4
8	29137	2	3
9	32213	1	2
10	21238	3	3
11	34044	1	2
12	30577	2	1
13	20950	1	1
14	17677	2	1
15	20419	1	4
1	116.3	253.5	207895	145634	144744	262881
2	17.1	264	170523	172080	233772	209457
3	127.6	199.5	152345	115209	187439	160186
4	196.1	57.5	128669	125998	233637	263857
1	422.7	203.6
2	208.3	205.5
3	123.7	31.7
1	468.3	244.6	0	0	23533	11483
2	322.3	61.2	22706	2446	23630	11262
3	43.1	162.5	0	6785	10722	2709
4	386.7	160.8	18065	0	12161	17946
5	452.3	99.9	5145	10075	12976	23487
6	497.4	100.1	0	15470	7451	19803
7	300.2	262.6	8870	0	13432	7151
8	138.3	178.5	7331	13072	24622	17586
9	376.5	278.3	20573	3415	0	17711
10	86.2	138.9	10004	14739	24018	0
11	284.9	203.5	0	5130	3320	11868
12	151.1	6.7	16223	0	2499	3304
13	226.3	0.5	0	0	10120	5864
14	159.7	375.3	0	0	4687	18500
15	169.8	112.4	17792	0	19183	15960
16	236.8	74.3	0	14635	24688	18500
17	349.2	277.7	20248	15926	18130	504
18	406	363.1	0	0	22658	18848
19	420.3	256.2	8932	22850	0	0
20	181.5	279.3	17458	19305	7150	12087
21	464.1	312.9	19921	6301	0	0
22	403.3	235.2	7330	0	19664	6986
23	402.4	89.7	13225	0	20424	5001
24	212.1	462.6	14595	0	0	11731
25	471.6	425.5	18060	4704	0	22561
26	268.3	486.8	11623	20421	3725	6882
27	283.1	281	0	5500	0	0
28	87.1	438.7	11015	12005	0	15619
29	289.1	344.1	0	13997	4651	0
30	343.7	192.8	0	0	19229	18842
31	280.6	415.1	14202	17478	22815	24069
32	279.7	424.7	2856	0	0	21639
33	372.3	351.4	22427	1080	11870	19054
34	350.1	293.8	23167	0	17874	0
35	411.6	338.4	13295	17021	16901	5317
36	39	428.3	0	17703	0	14656
37	329.9	169.6	0	7540	23372	15226
38	111.5	93.4	19299	7184	0	0
39	273.3	370.6	0	0	7309	0
40	497.9	345.7	0	23417	7764	8893
41	125	187.8	22082	0	0	22969
