# d919e5f0-7a57-4c73-9ab5-a6722f90608f
4	3	3	54	15
0.0	30.1	73.2	41.6
88.7	0.0	76.2	78.1
83.6	54.9	0.0	25.5
36.7	25.3	28.3	0.0
1	12323	1	4
2	11925	3	2
3	32568	2	4
4	30763	1	4
5	39983	3	4
6	18619	1	1
7	12762	2	4
8	19524	1	3
9	11717	1	4
10	39889	2	4
11	17840	2	3
12	21341	1	4
13	10139	3	4
14	29957	3	3
15	27335	1	3
1	429.5	137.5	337767	408146	251829	288180
2	482.6	153.1	369699	274819	225879	300404
3	223.9	249.1	401870	258004	287772	374149
1	352.1	196.4
2	289.9	243.6
3	16.4	126.1
1	190	276.6	15864	0	11361	13088
2	217	211.9	4328	22803	18103	1251
3	397.1	106.8	5875	21136	5845	23475
4	99.5	296.7	23449	0	6121	12373
5	162	206.3	16874	13295	3769	0
6	253.1	208.3	23473	5289	23602	16110
7	429.6	250.8	24429	13084	0	1460
8	55.9	92.1	4264	0	0	17271
9	320	288.2	9659	20993	3426	17975
10	251	116	24990	0	0	16752
11	164.6	315.4	0	8526	19481	16778
12	343.1	471.3	16769	16245	895	24866
13	436.1	191.2	3574	23509	1855	4586
14	54.1	218.9	22403	23975	4363	0
15	425.3	425.2	4045	9739	17174	5430
16	154.1	20.1	11511	16260	8424	13603
17	350.3	1.6	6365	2865	0	780
18	4.1	445.3	23430	23062	0	4338
19	346.6	315.8	18911	23313	3595	6289
20	336.8	105.8	19356	15202	19902	0
21	111.4	474.6	14327	3077	0	0
22	442.8	198.9	15506	11713	10569	0
23	83.3	413.3	8198	24907	22230	0
24	387	54.4	0	14795	16977	16881
25	287.4	172	15761	7211	17290	24901
26	478.1	151.2	19042	6692	16112	0
27	146	226.1	2220	14897	24475	0
28	176	372.4	21058	0	10717	17842
29	4.7	451.4	0	4974	13092	2766
30	38.4	45.7	16880	0	7617	9121
31	257	24.5	20120	23412	0	5168
32	40.6	72.9	0	8968	1895	0
33	172.3	451.2	23471	13703	7921	3502
34	478.8	187	22526	10098	9133	18096
35	454.8	151.2	13290	10736	0	0
36	214.1	249.9	7560	1176	11335	0
37	478.1	215.5	12807	1462	14348	2768
38	395.3	386.6	0	10634	5304	17293
39	230.1	183	0	810	21153	17181
40	315.1	207.5	0	2386	1118	7550
41	131.8	408.5	3879	22395	18129	5771
42	304.2	120	7167	0	8578	0
43	269.2	379	10985	2545	0	9951
44	385.8	137.5	10949	23824	15116	511
45	429.8	173.7	8883	0	0	17242
46	168.9	332.9	0	22713	0	0
47	272.1	240.4	12827	0	0	11699
48	226.8	86.7	15839	10066	23221	18084
49	107.1	7	12581	2684	23553	17176
50	176.5	381.7	1456	20164	8049	7306
51	55.6	486.8	13152	0	0	18637
52	226.4	215.6	4742	0	16824	16604
53	339.1	493.6	6052	18755	0	0
54	380.2	208.3	4121	23333	15298	10356
