# 56948ad8-a724-4956-af0c-fabf1ba1bb4d
4	3	3	47	11
0.0	21.0	94.6	10.3
32.1	0.0	26.7	89.4
25.9	70.3	0.0	86.7
52.7	88.4	70.0	0.0
1	10287	3	3
2	33388	3	1
3	33833	3	1
4	13720	3	1
5	21646	2	1
6	37453	1	3
7	10970	3	3
8	32635	1	3
9	21878	3	4
10	21928	1	4
11	25652	1	2
1	274	437	222211	333417	215336	208045
2	198	146	268544	246210	156397	223642
3	372	352	255565	336588	221557	230545
1.0	337.7	404.6
2.0	145.9	338.5
3.0	191.5	373.6
1	267	3	21396	0	23292	7330
2	26	455	16828	0	0	0
3	244	367	0	12686	12786	2082
4	365	49	0	20716	15154	14051
5	185	73	10392	0	0	0
6	384	457	16369	0	4676	5970
7	436	38	0	13507	5467	10802
8	459	462	0	19146	0	7225
9	178	287	4510	1283	930	17429
10	261	397	0	0	0	5141
11	39	315	15307	0	0	11647
12	208	129	0	14173	23079	15306
13	119	237	13450	11008	23274	19570
14	267	247	1843	816	0	1459
15	126	101	9637	0	9934	0
16	80	276	0	24384	0	22219
17	361	354	4068	21411	6105	23177
18	179	366	2456	24273	1368	16689
19	141	165	0	0	0	3375
20	333	158	3166	21871	21684	10431
21	455	470	20631	18172	7363	23442
22	352	141	0	0	6675	3031
23	170	90	0	23947	11556	9693
24	489	119	9127	0	656	0
25	402	469	7232	9427	8768	0
26	259	134	8648	0	23296	11151
27	204	452	11996	0	0	22564
28	143	364	0	22425	2795	19857
29	252	459	11844	13803	0	6603
30	347	493	19891	5234	0	0
31	338	466	8593	13763	9066	6682
32	70	165	4983	5217	0	14852
33	222	16	17029	14405	14632	11724
34	424	274	19940	6546	0	19773
35	452	134	15705	15101	24667	0
36	74	166	13869	23142	12901	8676
37	430	496	20851	0	0	19564
38	206	344	11077	0	0	4050
39	433	182	3044	18368	3760	13295
40	341	86	16298	15759	18124	818
41	386	404	1582	22931	0	4761
42	295	327	0	13887	19975	10870
43	53	312	0	24950	3188	23006
44	300	89	9471	0	0	0
45	494	458	0	7838	5142	12279
46	309	228	0	5020	0	5914
47	465	46	10759	16601	18325	10720
