# 8dc03235-8d28-4cc0-b935-71878c79dada
5	3	3	49	17
0.0	20.2	21.8	80.4	52.4
67.0	0.0	49.2	97.4	35.5
87.4	34.0	0.0	42.8	40.9
33.6	43.4	63.5	0.0	70.4
75.2	16.1	31.8	91.7	0.0
1	28408	1	4
2	15188	1	5
3	39617	1	4
4	13791	1	4
5	15611	1	5
6	31796	1	2
7	27592	2	5
8	29731	3	3
9	33739	2	5
10	17682	2	5
11	37475	1	5
12	17979	2	2
13	10902	1	3
14	10775	1	2
15	16628	1	5
16	30989	1	4
17	20556	3	2
1	85	450	363726	190733	296483	153000	331620
2	419	423	355629	277989	286377	189522	268526
3	380	102	294342	300578	197428	251675	260546
1.0	261.2	447.8
2.0	118.7	478.9
3.0	477.7	22.3
1	404	288	0	24706	24104	0	23576
2	358	349	3116	20015	5501	21855	5795
3	212	378	4957	0	14243	14544	0
4	167	148	23412	0	0	13199	0
5	390	470	16281	4257	19926	0	17098
6	50	176	5714	7903	7655	0	18143
7	216	159	18423	0	12251	10268	11420
8	5	236	15305	17929	2879	0	7207
9	115	302	0	23720	0	13243	0
10	437	210	18718	22129	1671	0	23171
11	435	497	0	0	1832	0	12532
12	436	444	7210	7877	8686	0	24810
13	384	62	22591	7272	22908	16789	0
14	400	3	18127	1070	23087	0	3300
15	148	120	0	19851	20837	18215	12495
16	336	320	0	0	20169	0	0
17	458	112	5882	19151	15974	18418	0
18	149	352	16836	3835	12693	22106	0
19	435	278	21988	0	5672	11963	15554
20	327	295	4116	0	15437	6185	0
21	330	64	24429	0	0	0	0
22	494	318	5851	21784	10478	8813	13127
23	362	230	24453	0	6612	0	0
24	471	7	0	11599	0	0	10912
25	431	383	3359	8518	0	1006	9643
26	377	421	11173	9913	0	12752	18262
27	91	463	6912	23624	18566	0	17657
28	172	240	6576	19897	0	7396	6357
29	66	264	0	3385	21043	14774	1079
30	378	125	2665	9303	0	0	0
31	38	214	3147	0	0	19552	0
32	34	246	17839	0	11883	5171	7938
33	87	114	2790	6396	0	18014	23704
34	285	244	19702	0	18767	9682	22636
35	357	211	5649	0	20769	0	20909
36	144	322	12191	14855	8041	0	0
37	395	484	1162	24717	22235	0	12346
38	470	242	12033	5814	10143	2374	8132
39	274	43	15250	5643	15827	0	7776
40	486	477	9008	10593	0	6906	14111
41	73	24	15412	22661	19101	5820	0
42	451	368	4199	17266	0	5955	19733
43	271	346	14345	16321	7114	15367	21233
44	489	142	22487	0	2750	1218	9489
45	465	48	9975	5044	5320	15353	13399
46	419	283	4641	9504	15671	16689	6058
47	477	456	1271	0	21364	6261	0
48	25	281	0	0	2716	3551	19256
49	316	225	13407	2598	0	19243	0
