# 6d76b91c-d72f-4f2a-bfa4-17a4826f584c
7	3	3	44	14
0.0	57.6	69.8	50.3	84.5	50.8	54.3
61.4	0.0	71.5	73.6	96.7	12.7	38.5
59.4	79.9	0.0	47.3	47.6	50.8	69.6
22.0	87.1	41.5	0.0	66.7	11.4	36.4
39.6	72.8	76.1	42.1	0.0	70.2	71.9
65.9	80.3	84.5	72.9	27.1	0.0	93.0
59.6	69.5	99.4	22.3	41.7	75.6	0.0
1	20904	1	5
2	26385	2	5
3	23685	2	6
4	13081	2	2
5	10330	1	6
6	39157	2	2
7	38143	1	6
8	26074	1	7
9	38257	3	6
10	30679	2	6
11	21812	3	5
12	10142	2	5
13	18529	2	4
14	22609	2	7
1	312	60.6	205757	244083	290320	295477	248922	252514	185740
2	15.7	338	232565	308247	241714	167917	220645	236670	328991
3	214.2	31	268298	228477	270767	230061	189482	216559	278340
1	485.8	298.6
2	390.7	407.6
3	258	78.1
1	79.7	262.6	15702	0	23203	19437	7142	0	0
2	13.9	61.3	4724	8628	7932	7853	17513	17298	14754
3	225.7	490.7	20760	0	21461	2801	0	3804	16479
4	226.1	416.5	16673	0	8679	0	17266	0	24145
5	31	34.8	1555	23739	10898	0	14728	14840	23309
6	120.3	431.8	7845	24612	8240	0	0	17200	6955
7	489.2	134.9	0	22017	0	7566	1476	18478	18463
8	219.9	42.5	13322	0	0	17551	12819	0	9978
9	187.4	455	16221	4699	0	9030	21603	17346	0
10	216.5	70.3	0	17625	1267	0	0	5719	20846
11	182.9	283.5	0	15133	7208	3138	5732	0	5398
12	157	439	0	12775	15775	5431	0	23819	9574
13	201.6	159.5	12751	10073	0	12544	24532	0	13104
14	379.1	113.4	23958	6870	17717	0	0	0	3697
15	164.6	71.9	24468	7215	0	18860	2512	3976	4611
16	297.1	275.7	3261	0	23146	0	6112	11803	5713
17	74.2	155.9	5543	0	3995	0	16907	5701	0
18	51.8	315.8	0	0	15113	11777	19257	5727	24727
19	331.8	171.4	0	11369	0	23780	13398	0	0
20	321	184.8	18789	5409	3637	22377	18542	2116	0
21	399	371.6	6663	12325	22868	0	19913	12704	15943
22	210.2	251.6	22666	0	0	16711	23756	0	0
23	147.3	444.4	4476	0	7257	4199	0	21725	0
24	465.4	312.2	15930	0	21381	0	13172	0	6332
25	33.1	480.7	9419	24205	20024	24735	0	13949	7902
26	109.5	64.2	4477	0	13839	15098	18701	0	14362
27	127.1	398.6	1135	14665	12721	0	21661	0	9784
28	386.9	150.8	9043	17732	5970	23834	0	23912	0
29	91.7	430.2	3856	885	1342	3415	2380	6015	11530
30	303.3	474.2	24235	8468	2061	8860	19549	24622	0
31	238.7	471.4	9397	12773	22433	0	12734	1113	9561
32	276.1	349.9	4196	15359	0	23591	19239	24378	4511
33	47.2	413.1	0	6085	4442	0	12662	0	19112
34	299	199.6	23548	0	23588	10777	7683	8492	23771
35	379.3	187.5	17839	2740	0	17447	16702	0	21239
36	267.1	116.8	14942	19999	13064	11688	9791	0	0
37	18.6	393.4	20924	20578	14928	10654	1085	18222	18943
38	343	162.2	17047	14378	0	17674	14376	6760	23184
39	55.5	33.4	19898	19603	0	7853	0	0	0
40	245.7	475.2	7053	16270	12692	10742	6436	4939	11254
41	495.8	93.1	12141	19396	2786	15447	19243	16267	20859
42	156.3	442.7	0	7066	18278	0	0	0	7220
43	169.4	38.3	12087	0	17090	0	11991	10363	2618
44	242.8	266	0	0	1520	0	0	11211	0
