# 66f18ceb-b48f-48e8-aded-ae48e71b0124
6	3	2	52	14
0.0	58.5	81.3	35.5	52.7	33.0
56.5	0.0	15.7	77.1	70.4	81.0
24.1	84.8	0.0	74.0	32.5	86.1
10.9	24.9	10.8	0.0	56.6	92.0
88.4	52.3	63.8	74.3	0.0	82.4
33.3	31.2	55.0	26.5	66.2	0.0
1	29667	1	1
2	19048	2	4
3	26922	1	6
4	32619	1	4
5	26596	1	6
6	17209	1	1
7	12836	1	5
8	16701	1	1
9	15950	2	5
10	26470	2	5
11	27302	2	3
12	19436	1	1
13	21652	2	6
14	25008	1	6
1	245	182	231890	305268	235262	271301	363608	262954
2	464	126	234027	363409	205489	338948	299398	214046
3	320	135	297835	293540	266294	268893	216308	194812
1.0	133.4	457.8
2.0	476.8	176.5
1	14	136	6270	21615	15222	18720	16672	6028
2	426	400	21983	10743	18107	0	0	0
3	480	252	17505	21045	15993	11808	0	17189
4	250	479	509	24772	0	9249	11963	15785
5	258	427	22940	11009	0	6216	0	974
6	54	380	0	23515	0	4907	14749	1892
7	468	32	0	22704	19281	14575	11484	12868
8	359	37	19217	17831	0	0	22687	19592
9	286	102	0	0	10570	22858	0	17698
10	389	353	17463	11443	10637	0	7044	0
11	190	459	24476	13729	21760	3154	2835	14630
12	362	134	12344	0	0	10488	21378	17972
13	159	159	0	10055	0	16862	23073	5516
14	207	146	13477	0	0	23239	21331	7465
15	180	423	2487	17667	2159	0	16043	19290
16	83	108	9797	23565	0	0	16269	5144
17	81	346	21987	0	17210	1817	17992	3011
18	38	23	12433	2208	0	22648	4565	4319
19	236	310	19382	4546	18419	15934	6695	0
20	184	178	0	2649	9877	0	0	0
21	402	249	8773	0	1850	9406	9113	24935
22	26	39	5851	15219	15395	12847	20891	0
23	416	317	0	20831	13198	15765	0	0
24	368	235	0	0	0	4245	11662	0
25	431	286	10458	14276	21427	14107	5763	24269
26	320	12	775	12480	0	21241	1933	8679
27	469	179	4674	6134	0	11919	13001	6610
28	278	445	11620	24171	19803	19942	7668	5414
29	300	459	15863	0	19095	0	637	0
30	322	490	0	5830	0	0	17167	17063
31	449	414	15981	8435	14712	0	13709	2820
32	317	184	1423	0	5856	0	0	21327
33	14	451	22546	10407	3974	0	17139	0
34	475	397	12699	16695	23588	0	0	8340
35	147	352	3142	0	22039	12765	19761	1727
36	20	379	9132	0	10325	0	14144	0
37	130	424	0	13924	19662	9176	13498	11993
38	167	181	0	0	22303	8159	15593	16070
39	196	155	0	22153	16030	0	0	6699
40	264	238	0	22793	0	13832	0	0
41	120	18	4663	678	13085	22931	9650	24199
42	441	212	14200	2795	853	8977	16016	9887
43	448	26	3000	3655	0	19390	9009	15421
44	321	208	13813	3787	3005	0	0	3204
45	147	409	8760	0	13784	0	0	0
46	449	42	16244	0	1572	14672	16691	0
47	340	165	0	0	0	23883	2481	5545
48	490	342	6725	0	0	0	0	0
49	48	367	0	6738	9957	16277	18875	0
50	282	66	21872	0	1226	0	11779	0
51	361	38	4919	19739	12668	0	5300	2239
52	164	485	18903	23375	0	24892	0	15805
