# 6a18556d-2c13-4f67-960b-30df6c068ea7
4	5	2	59	12
0.0	27.4	53.3	12.7
53.6	0.0	78.3	63.7
39.7	88.0	0.0	41.0
74.1	14.8	90.2	0.0
1	36554	2	3
2	28658	1	3
3	28160	2	3
4	35432	1	2
5	26451	1	1
6	22966	1	3
7	22587	1	1
8	37896	1	1
9	19113	2	3
10	31248	1	3
11	21841	1	2
12	27785	1	3
1	77.9	467.9	124308	161639	240788	171640
2	477.2	95.6	106675	247379	268885	147641
3	203.6	35.5	180099	265955	194287	214064
4	5.5	132.2	170894	215996	225113	194874
5	331.3	388.9	184595	218123	208268	167650
1	225.9	310.5
2	172.8	43.1
1	473.8	266.7	0	21018	21356	6292
2	101.1	481.3	0	0	17713	7174
3	116.2	19.7	5513	2216	22701	0
4	45.2	453.1	2243	7089	6791	9177
5	23.8	433.2	8737	0	8627	0
6	363.9	146.1	9707	0	14253	0
7	105.9	446.4	0	0	22123	898
8	491.6	58.6	0	0	23270	0
9	14.6	87.3	19173	19586	9293	24906
10	416.7	107.3	0	6383	2050	4282
11	70.5	293.9	14857	0	8472	18336
12	420.3	181.2	0	5025	14361	11290
13	436	316.9	11422	19715	14833	4599
14	50.5	403.6	23029	12229	0	4804
15	84.2	378.7	1848	19443	0	23091
16	476.2	208.4	16950	836	0	17211
17	57.4	433.8	0	21783	10968	1788
18	434.5	360.4	0	12466	15966	19477
19	277.8	398.8	0	15548	6053	0
20	256	354.6	22782	24673	0	0
21	345.2	154.6	6861	0	0	6237
22	77.9	217.1	21806	23371	24774	0
23	207.4	448	0	20240	0	0
24	387	209	5245	0	0	0
25	209.1	394.5	23356	0	0	20371
26	488.3	413.7	0	0	5130	0
27	381	80.2	0	13159	11774	5991
28	299.3	192.7	0	0	19597	16585
29	276.7	354.3	0	22952	16677	15132
30	77.5	241	15574	17758	0	4810
31	459.4	61	0	11257	0	23632
32	41.1	425.1	13197	13715	0	20315
33	226.9	120.4	0	4719	23639	24839
34	38	433.2	7723	1845	21192	16981
35	414.3	279.1	0	23712	0	5777
36	29.4	127.6	0	23423	24772	12115
37	45.5	319.6	8367	7010	19814	0
38	259.4	257.9	18697	0	2394	14120
39	384.5	449.8	5346	0	0	0
40	231.6	34	24484	18501	17590	15511
41	91.2	470.7	3048	21848	5030	8413
42	116	331.7	0	19715	24445	23316
43	81.3	440.4	2851	0	9722	22476
44	376.5	26	21114	9776	21530	3502
45	273.4	396.7	2773	24287	20815	2935
46	354.1	322.4	2901	16551	0	4644
47	431.7	413.6	0	5974	24197	20319
48	11.3	62.9	0	22773	20620	0
49	410.6	231.4	12095	14605	16134	19712
50	172.4	109.4	16069	23492	0	20657
51	142.2	481.9	8374	12171	0	11034
52	92.8	470.9	0	9200	11449	2779
53	51.1	44.8	0	7339	0	0
54	389.2	396.1	0	2674	3204	16474
55	421.2	420.8	0	23472	0	21566
56	428.1	380	13521	0	10881	0
57	386.5	338.2	0	21270	0	4930
58	78.3	230.3	24719	24827	13531	22194
59	481.7	292.1	14525	972	18582	2880
