# a426d8e4-4d62-4d52-8b4d-657dc5a348c5
7	5	2	38	17
0.0	15.5	31.5	17.3	11.5	66.7	88.7
24.0	0.0	28.5	61.0	94.2	32.8	66.1
70.4	72.8	0.0	31.8	75.2	87.7	17.5
58.6	94.4	63.4	0.0	66.3	31.0	13.9
70.9	11.7	47.8	49.2	0.0	81.7	83.9
69.5	62.9	86.0	57.4	95.4	0.0	18.6
91.2	75.1	28.7	53.3	17.8	89.1	0.0
1	10487	1	4
2	23810	1	3
3	32730	2	6
4	34810	1	3
5	11776	2	4
6	19478	1	3
7	33308	1	6
8	31984	2	1
9	39582	2	7
10	35171	1	3
11	29352	1	3
12	23457	1	3
13	26052	2	6
14	14890	2	4
15	21757	1	7
16	21174	1	4
17	30758	1	3
1	150.4	160.2	107490	202213	86911	138346	137504	142416	81594
2	131.7	117.8	95873	123441	156832	133980	93973	98770	108591
3	190	112	84086	180542	102085	148858	132346	104862	118722
4	8.3	12.7	115743	162372	97772	133302	94666	121373	119898
5	225.7	91.3	128154	143210	123601	155243	113772	139215	90677
1	268	253.3
2	156.7	77.2
1	468	268	19529	20540	21290	2488	14053	0	22071
2	250.6	50.4	0	23279	20351	15919	2707	18247	2730
3	98.7	172.2	3238	0	11444	17964	6005	23482	9772
4	228.5	19.9	7077	23429	0	14445	1000	0	0
5	44.6	93.4	0	0	23853	24289	8723	11337	19825
6	307.3	137.5	718	0	8738	0	0	7756	21141
7	138.4	193.9	23497	15633	3652	16024	0	0	0
8	113	287.8	13123	0	6397	2419	18974	24534	22920
9	390.3	162.2	0	10478	23375	0	2242	0	0
10	53.9	49.5	3413	3574	8021	0	0	0	20807
11	496.6	324.1	4915	0	22853	13698	0	5769	0
12	175.3	171.6	3942	15757	0	0	5675	16735	0
13	51.9	449.4	0	14616	1326	17545	0	0	18424
14	195.5	131	0	20506	0	0	0	15065	2627
15	198.9	463.2	15359	24942	21338	24028	0	15819	2334
16	96.7	347.1	18566	5521	11807	17247	23071	13621	15663
17	338.3	196.7	24339	0	18192	12375	0	22736	0
18	407.9	134.8	18973	16011	11646	17480	8437	3033	23446
19	226.6	215.8	12949	10269	8225	20760	23000	0	6833
20	319.3	343.7	19548	17361	15819	21649	22937	0	18945
21	451.1	264.1	0	23962	6379	6897	10922	0	23392
22	247.7	227.9	17870	2170	0	0	0	21734	0
23	415.2	486.4	0	3110	0	19980	19831	0	878
24	256.9	424.9	19587	0	19184	0	12060	3432	0
25	188.2	216.5	0	0	3150	7120	7641	2178	1446
26	499.1	389	11829	20499	4356	2135	22260	15032	9263
27	201.5	123.1	0	11572	11919	0	4626	2186	0
28	341.1	299.8	21058	23200	20904	17951	19545	0	0
29	80.9	83.4	0	0	0	0	9800	24045	3512
30	449.6	314.3	0	20032	0	24481	0	10074	9867
31	150.9	19.3	24281	12303	23894	18995	21240	0	0
32	411.2	421.1	0	20752	2028	16903	12569	7125	15854
33	435.7	378.5	19309	0	0	1784	23214	13382	16768
34	139.9	225.1	0	14172	8171	0	0	8546	10142
35	254.7	412.6	0	20419	0	0	22093	17105	0
36	25.9	440.3	22134	7409	0	18754	22047	19866	0
37	315.4	282.4	9199	14651	0	0	0	0	5973
38	467	435.7	0	17441	16461	0	21969	0	20540
